sheet,tag,role,in_table,note
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,D,plan,false,"Circled letter, same convention (6""x8""/120, 6""x6""/50, 6""x4""/50) — repeatable diffuser/grille type mark, listed once"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,DOAS-1,plan,false,"Dedicated Outdoor Air System unit, hatched box symbol near Mech 116/Student Flight Planning riser; unique instance mark"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,E,plan,false,"Circled letter near Lobby (8""ø/155 area) — same repeatable diffuser type-mark convention, listed once"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,EF-1,plan,false,"Inline exhaust fan tag, Flight Crew Restroom & Shower (121B); unique instance mark, per keynote 1"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,F,plan,false,"Circled letter near RR Men (8""Ø/200, 8""Ø/250) — same repeatable diffuser type-mark convention, listed once"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,G,plan,false,"Circled letter near Lobby return (48""x30""/2675) — same repeatable diffuser/grille type-mark convention, listed once"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,HP-1,plan,false,"Heat pump/condenser unit symbol, bottom right of plan near equipment pad; unique instance mark"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,HP-2,plan,false,Heat pump unit symbol (fan-in-box icon) on equipment pad near L-2/CU-1; unique instance mark
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,L-1,plan,false,"Louver symbol (square with diagonal hatch) near top of Storage Closet/FBO Line Crew Service area; unique instance mark, per keynote 7 (outdoor air intake louver)"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,L-2,plan,false,"Louver symbol near HP-2/CU-1 pad, Flight Crew Restroom & Shower area; unique instance mark, per keynote 10 (exhaust air louver)"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#129,S,plan,false,"Circled letter near AC-7/22""ø duct branch — same repeatable diffuser type-mark convention (single occurrence found), listed once"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-1,plan,false,"Split/mini-split AC unit symbol near Flight Crew Lounge (121); unique instance mark, text confirmed in textSpans at x0=1397,y0=1736.4"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-10,plan,false,AC unit symbol near Office 104; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-11,plan,false,AC unit symbol near Office 105/Stor. Closet; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-12,plan,false,AC unit symbol near Server 125; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-2,plan,false,AC unit symbol near Corridor 113; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-3,plan,false,AC unit symbol near Office 119; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-4,plan,false,AC unit symbol near Flight Instructor 118; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-5,plan,false,AC unit symbol near Student Flight Planning/Mech 116; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-6,plan,false,AC unit symbol near Elec 115/Jan 114; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-7,plan,false,AC unit symbol near Mech 116; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-8,plan,false,AC unit symbol near Office 110A; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,AC-9,plan,false,AC unit symbol near Corridor 103; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,CU-1,plan,false,"Condensing unit symbol adjacent to HP-2, unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,DOAS-1,plan,false,Dedicated outdoor air system unit box symbol near Student Flight Planning 117; unique instance
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,HP-1,plan,false,"Heat pump condensing unit symbol at bottom of plan (outdoor unit), unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#130,HP-2,plan,false,"Heat pump condensing unit symbol near Flight Crew area, unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,EF-2,plan,false,"Hangar ventilation exhaust fan symbol at bottom center, mounted above roll-up door per keynote/leader text; unique instance, cross-referenced in general note text 'VENTILATION FAN EF-2 (TYP. OF 2)'"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,EUH-1,plan,false,"Electric unit heater box symbol at top-left wall (near Exit Corr. A), unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,EUH-2,plan,false,"Electric unit heater box symbol on left wall, unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,EUH-3,plan,false,"Electric unit heater box symbol on left wall (near Exit Corr. B), unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,EUH-4,plan,false,"Electric unit heater box symbol on bottom wall, unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,EUH-5,plan,false,"Electric unit heater box symbol on bottom wall, unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,EUH-6,plan,false,"Electric unit heater box symbol on right wall, unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,EUH-7,plan,false,"Electric unit heater box symbol on right wall, unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,EUH-8,plan,false,"Electric unit heater box symbol at top-right wall, unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,IF-1,plan,false,"Large HVLS industrial ceiling fan symbol (hexagonal/spoke glyph) in center of hangar, tagged IF-1; unique instance, referenced by keynote 1 'PROVIDE HVLS INDUSTRIAL FAN CONTROLLER, REFER TO FAN SCHEDULE ON SHEET M601'"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,L-3,plan,false,"Louver symbol tag at top-left corner (OA intake louver above door, per adjacent note text), unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,L-4,plan,false,"Louver symbol tag at top-right corner (mirrored OA intake louver), unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#131,L-5,plan,false,"Louver symbol tag near EF-2 at bottom (wall louver plenum for hangar ventilation fan, per adjacent note text), unique instance"
089_FL_Airport_Terminal_and_Hangar_Development.pdf#141,CF-2,plan,false,"Ceiling fan symbol (fan blade glyph) in Office 104; unique instance mark per General Note 5 (contractor to furnish/install ceiling fans identified by CF-X, 52"" Hunter fans). Confirmed in render and textSpans at x0=565.1,y0=500.1."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#141,CF-3,plan,false,"Ceiling fan symbol in Office 105. Confirmed in render and textSpans at x0=1048.1,y0=561.2."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#141,CF-4,plan,false,"Ceiling fan symbol in FBO Line Crew Service 106. Confirmed in render and textSpans at x0=1891,y0=508.8."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#141,CF-5,plan,false,"Ceiling fan symbol in FBO Line Crew Service 106 (second fan). Confirmed in render and textSpans at x0=2215,y0=566.5."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#141,CF-7,plan,false,"Ceiling fan symbol near Mech 116 / room 110B area. Confirmed in render and textSpans at x0=2143.2,y0=2338.9. Note: no CF-1 or CF-6 appear on this sheet (likely on adjacent E-102/E-103 sheets)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#142,CF-10,plan,false,Ceiling fan symbol above Office (119) area. Confirmed via cropped image. Unique instance mark.
089_FL_Airport_Terminal_and_Hangar_Development.pdf#142,CF-11,plan,false,Ceiling fan symbol above Flight Instructor (118) area. Confirmed via cropped image. Unique instance mark.
089_FL_Airport_Terminal_and_Hangar_Development.pdf#142,CF-8,plan,false,"Ceiling fan symbol (fan-blade glyph with hub) in Flight Crew Lounge (121), Terminal Lighting Plan - Northwest view. Confirmed by cropped close-up image; matches General Note 8 'THE CONTRACTOR SHALL FURNISH AND INSTALL THE CEILING FANS IDENTIFIED BY CF-X'. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#142,CF-9,plan,false,"Ceiling fan symbol near hexagon keynote '8', in corridor/break-area zone. Confirmed via cropped image. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#144,AC-10,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-10', in Office 104, fed from LPA-59,61."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#144,AC-11,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-11', in Office 105 / near Stor. Closet 103A."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#144,AC-12,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-12', near Server 125, fed from LPA-60,62."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#144,AC-5,plan,false,"Unique AC unit instance drawn with a boxed switch/motor (S/M) disconnect glyph near room 115/ELEC, tagged 'AC-5' beside the glyph; connected to LPA-52,54 circuit."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#144,AC-6,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-6', near room 115 ELEC."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#144,AC-7,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-7', near MECH 116 / LPA-55,57."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#144,AC-8,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-8', in Office 110A, fed from LPA-56,58."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#144,AC-9,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-9', in Corridor 103 area, fed from LPA-14."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#144,DOAS-1,plan,false,"Unique dedicated-outdoor-air-system unit, drawn with a distinct circular/valve equipment glyph, tagged 'DOAS-1', located adjacent to MECH 116."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#144,WH,plan,false,"Water heater — drawn inside a circle equipment glyph in room ELEC 115 (fed from LPA-68,70); only one instance on this sheet, no numeric suffix used."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#145,AC-1,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-1', near Riser 001 / Flight Crew Lounge 121."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#145,AC-2,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-2', near Riser 001, fed from LPA-25."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#145,AC-3,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-3', in Office 119."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#145,AC-4,plan,false,"Unique AC unit instance, S/M disconnect glyph, tagged 'AC-4', in Flight Instructor 118, fed from LPA-19."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#145,CU-1,plan,false,"Unique condensing unit instance, drawn with a distinct box/fan equipment glyph outdoors, tagged 'CU-1', fed from LPA-64,66."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#145,DRM-1,plan,false,"Unique roof-mounted damper/vent instance, drawn as a circular glyph on a roof cricket near the Meeting Room, tagged 'DRM-1', fed from LPA-50."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#145,EF-1,plan,false,"Unique exhaust fan instance, S/M disconnect glyph, tagged 'EF-1', in Flight Crew Restroom & Shower 121B."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#145,HP-1,plan,false,"Unique heat-pump instance, drawn as a bracketed enclosure containing two circular fan-module glyphs labeled 'MOD 1' and 'MOD 2', overall tagged 'HP-1', fed from MDP-13,15,17. Treated MOD 1/MOD 2 as sub-component labels of the single HP-1 tag rather than separate schedule marks (no independent numbering convention, grouped under one bracket)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#145,HP-2,plan,false,"Unique heat-pump instance, circular fan-module equipment glyph, tagged 'HP-2', fed from LPA-67,69,71."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#145,SC-01,plan,false,"Unique panel/cabinet-type equipment, drawn as a distinct rectangular equipment glyph (internal rack/breaker detail) in the Server 125 room, tagged 'SC-01', near TMGB and keynote 10 (duplex receptacle under ladder tray)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,EF-2,plan,false,"Exhaust fan symbol (fan glyph on curb) drawn on Hangar Power Plan, bottom-center; confirmed via zoomed crop showing fan/curb glyph directly under the 'EF-2' label. Unique instance mark (only EF-2 appears on this sheet, no EF-1)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,EUH-1,plan,false,"Electric unit heater symbol (circle glyph) on Hangar Power Plan, upper-left near column H1/HA; confirmed by keynote 9 'CIRCUITS SERVING UNIT HEATERS EUH-1,2,3,4'. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,EUH-2,plan,false,"Electric unit heater symbol on plan, near TX-LH/HPH panel area. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,EUH-3,plan,false,"Electric unit heater symbol on plan, lower-left area near EF-2/HPH-7,9,11 run. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,EUH-4,plan,false,"Electric unit heater symbol on plan, bottom row near LPH-8,10,12. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,EUH-5,plan,false,"Electric unit heater symbol on plan, bottom row near LPH-13,15,17; confirmed by keynote 10 'CIRCUITS SERVING UNIT HEATERS EUH-5,6,7,8'. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,EUH-6,plan,false,"Electric unit heater symbol on plan, bottom-right near LPH-14,16,18. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,EUH-7,plan,false,"Electric unit heater symbol on plan, right side near LPH-19,21,23. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,EUH-8,plan,false,"Electric unit heater symbol on plan, right side near LPH-20,22,24. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,IF-1,plan,false,"Large multi-blade (HVLS-style) ceiling/circulation fan glyph at hangar center, label 'IF-1' directly beside the fan-hub symbol; confirmed via zoomed crop. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#146,SR,plan,false,"Shutdown-relay box symbol, appears twice on the plan (near column HA/H2 tied to keynote 5 'HANGAR DOOR CONTROL SHUT DOWN RELAY', and near EUH-1 tied to keynote 4 'B.A.F. CONTROLLER SHUT DOWN RELAY, COORDINATE WITH MECHANICAL PLANS'). Same literal tag for both instances of this controls-relay type -> counted once as a repeatable type mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#150,LPA-42,plan,false,"Electrical panel tag drawn on the Electrical Site Plan near the gate control equipment, with leader/label 'LPA-42 TO GATE' pointing at a small box symbol (junction/control box near the gate). Unique instance mark for one specific panel (LPA = lighting panel 'A', unit 42). Matches pipeline hint family 'LPA' (~1 instance)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,AAV-1,plan,false,Air admittance valve symbol (vent cap icon) near office 106; one instance.
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,AP,plan,false,"Boxed 'AP' label directly above a backflow-preventer/valve assembly on the main water service near corridor 113; likely 'Access Panel' callout for that valve. Included with lower confidence since it's not a classic type-numbered equipment tag, but it is a real black active-layer label directly attached to an equipment glyph."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,CD-1,plan,false,"Cleanout (deck-type) tag, repeatable; appears 2x (janitor closet 108 area and near MX-1/FCO area), each '3"" CD-1'."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,CO,plan,false,"Generic cleanout callout near janitor/storage 108 sink, leader to a cleanout symbol; distinct black active-layer tag (verified not part of WCO)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,DSP-1,plan,false,Dishwasher/disposal unit adjacent to SK-1 (small rectangular symbol); one instance.
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,ECO,plan,false,"Exterior cleanout, one instance at far left near planting bed, with '(2-WAY)' and invert elevation note; leader to cleanout symbol."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,ES-1,plan,false,Emergency shower/eyewash station symbol near FBO line crew service area; one instance.
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,EWC-1,plan,false,"Electric water cooler (drinking fountain), one instance in corridor."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,EWH-1,plan,false,"New electric water heater in MECH room 116, called out separately from WH-1 per key note 4 (references electric water heater schedule on sheet P-001)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,FCO,plan,false,"Floor cleanout, repeatable; one clear instance near '3"" CD-1'/MX-1 area (black active-layer text with leader/symbol)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,FD-1,plan,false,"Floor drain, repeatable type mark; appears ~14x on this sheet (always as size-prefixed callout e.g. 3"" FD-1 or 4"" FD-1), each pointing to a black filled floor-drain circle symbol."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,HB-1,plan,false,"Hose bibb type 1, repeatable; appears 2-3x (RR Women wall, and near flight crew lounge)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,IB-1,plan,false,"Ice-maker box, repeatable; appears 2x (corridor near server room, and near AP/flight crew lounge)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,L-1,plan,false,"Lavatory type 1, repeatable; appears several times (top RR area and flight-crew restroom rows)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,L-2,plan,false,"Lavatory type 2, repeatable; appears several times (RR Women sink pairs)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,L-3,plan,false,"Lavatory type 3, repeatable; appears 2x (office break-room sink, and mechanical/corridor sink near IB-1)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,MS-1,plan,false,"Mop sink, repeatable; appears 2x (janitor closet area and corridor near EWC-1/RCP-1)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,MX-1,plan,false,Mixing valve symbol in corridor near RCP-1; one instance.
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,RCP-1,plan,false,Recirculation pump symbol in corridor near MS-1/MX-1; one instance.
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,SH-1,plan,false,"Shower type 1, repeatable; appears 2x (top FBO RR/shower area and bottom flight-crew restroom/shower)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,SK-1,plan,false,Sink symbol near FBO line crew service / DSP-1; one instance.
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,SK-2,plan,false,"Second sink type, janitor closet 107; one instance, distinct leader/symbol from SK-1."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,U-1,plan,false,"Urinal type 1, repeatable; appears 4x (two pairs, in RR Men rows)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,WC-1,plan,false,"Water closet type 1, repeatable; appears ~6x across RR Men/RR Women/FBO restroom rows, each with its own toilet glyph."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,WC-2,plan,false,"Water closet type 2, repeatable; appears 2x (near janitor/storage row and flight-crew restroom row)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,WC-3,plan,false,"ADA water closet type 3, repeatable; appears 2x (near top FBO RR/shower and bottom flight-crew restroom & shower)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,WCO,plan,false,"Wall cleanout, repeatable abbreviation with leader to a wall-mounted cleanout symbol; appears ~7x across the sheet."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,WH-1,plan,false,"Water heater symbol (existing), appears 4x at distinct locations (near top office area, near FBO line crew service, near flight crew lounge, near shower/restroom area). Repeatable type mark, listed once."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#165,YH-1,plan,false,"Yard hydrant symbol at top of building, leader-labeled with keynote 11 (bollards note). One instance on this sheet."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#166,ECO,plan,false,"Exterior/exposed cleanout symbol with 'ECO' callout, drawn 3 times near the bottom of the plan along the sanitary line to the point of connection. Repeatable type mark (same literal tag for multiple physical cleanouts), listed once."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#166,ES-1,plan,false,"Emergency fixture (eye-wash/shower type assembly) symbol near grid HD with leader labeled 'ES-1', single occurrence on this sheet. Verified via crop showing distinct valve-assembly glyph with leader arrow to the 'ES-1' text."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#166,FCO,plan,false,"Floor cleanout symbol (filled dot on pipe run) with leader/callout text 'FCO', drawn 4 times (top of both hangar bays and at two locations along the bottom sanitary run). Same literal tag reused for multiple physical cleanouts of the same type -> repeatable type mark, listed once."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#166,FD-1,plan,false,"Floor drain symbol (filled circle) labeled '3"" FD-1' (the 3"" is pipe size, FD-1 is the equipment tag) near grid HD/HE, single occurrence on this sheet. Verified via crop showing leader from filled-dot floor-drain glyph."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#166,HB-1,plan,false,"Hose bibb symbol/callout 'HB-1' with leader to a valve glyph, drawn 4 times at separate locations around the hangar walls. Repeatable type mark, listed once."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#166,WH-1,plan,false,"Water heater symbol/callout 'WH-1' with leader to a fixture glyph, drawn 4 times at different physical locations (top-right near HB/HC, mid-sheet near HE, and two adjacent units near the bottom). Same literal tag reused for multiple physical water heater units of the same type -> repeatable type mark, listed once."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#56,FD,plan,false,"Floor Drain: a hexagon/octagon glyph with floor-slope arrows converging on it (some also carrying 'EL=' spot-elevation callouts), repeated in every restroom/wet area on this overall floor plan (17 occurrences confirmed via textSpans and visually via a zoomed crop of the men's/women's restroom area). Same literal tag on many distinct physical fixtures -> repeatable type mark, listed once."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#57,CU-1,plan,false,"Condensing-unit box symbol with leader line, drawn outside the FBO RR & Shower / Flight Crew Restroom exterior wall on the courtyard/landscape area of Sheet A-102 (1ST FLOOR PLAN - AREA A). Verified visually via cropped render around x0=2441,y0=2609 (raw PDF coords): a rectangular unit symbol labeled 'CU-1' with an arrow pointing down at it. Unique instance mark (one physical unit)."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#57,HP-1,plan,false,"Heat-pump equipment symbol (stacked circular unit outline) at x0=3286,y0=2821, near the CU-1 pad, outside the exterior wall by the landscaped area. Confirmed by cropped render: labeled 'HP-1' with leader to the unit. Unique instance mark."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#57,HP-2,plan,false,"Heat-pump equipment symbol (fan-coil-style unit with circular fan graphic inside a box) at x0=2287,y0=2790, adjacent to CU-1 in the same exterior mechanical pad area. Confirmed by cropped render: labeled 'HP-2' with leader to the unit. Unique instance mark, distinct physical unit from HP-1."
089_FL_Airport_Terminal_and_Hangar_Development.pdf#59,FD,plan,false,"Floor Drain: same glyph as on sheet A-101 -- octagon symbol at the convergence point of floor-slope arrows, several paired with 'EL = -1.25""' / 'EL = -2""' spot elevations. 18 occurrences across this sheet (restroom/wet-area floor slopes), confirmed via a zoomed crop. Repeatable plumbing fixture mark; listed once."
