sheet,tag,role,in_table,note
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,FD-A,plan,false,"Floor drain type tag ('3"" FD-A'); occurs 2x with identical literal (near A107 area, twice), listed once as repeatable type mark."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,P-1A,plan,false,"Plumbing fixture connection tag (underlined), labels a toilet/fixture symbol; occurs 2x with identical literal, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,P-1B,plan,false,"Fixture tag next to a fixture symbol near A107, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,P-1C,plan,false,"Fixture tag next to a toilet symbol near A114, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,P-2A,plan,false,"Fixture tag (sinks/urinals); occurs 4x with identical literal across the sheet (two near P-3A/P-6A cluster, two near A108), listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,P-2B,plan,false,"Fixture tag next to a floor-drain-like symbol near A114, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,P-3A,plan,false,"Fixture tag next to a toilet symbol near WCO/A101, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,P-4A,plan,false,"Fixture tag ('3"" P-4A') near A119/C102, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,P-5A,plan,false,"Fixture tag next to a sink symbol near A113A, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,P-6A,plan,false,"Fixture tag next to a sink/lav symbol near A105, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#22,WCO,plan,false,"Wall cleanout, single occurrence near A101, leader to fixture symbol."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#23,FCO,plan,false,"Floor cleanout symbol/label, repeatable type mark; occurs 4 times on the sheet (near B135/B134 area, near B122, near B103, near B121/B107 area). Listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#23,P-1A,plan,false,"Plumbing fixture waste-connection type tag (underlined callout) adjacent to fixture symbols (water closet at bottom-right group near WCO/B107; another fixture near B136 top-left). Same literal tag labels two different physical fixture locations on this sheet -> repeatable type mark, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#23,P-2B,plan,false,"Plumbing fixture waste-connection type tag next to a sink/lavatory symbol; occurs twice on the sheet (near B136/B137 top-left, and near B107/WCO bottom-right). Repeatable type mark, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#23,P-5B,plan,false,"Plumbing fixture waste-connection type tag next to an elongated sink/basin fixture near B135, single occurrence on this sheet."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#23,TD-A,plan,false,Underlined tag next to an elongated trench-drain/floor-drain style symbol (long rectangle with drain circle at top) near B134; single occurrence on this sheet.
21_VA_OrangeCounty_PublicSafetyBldg.pdf#23,WCO,plan,false,"Wall cleanout label with leader to a wall-mounted cleanout fitting near B121/B107; repeatable type mark, single occurrence on this sheet."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,AHU-1,plan,false,"Unique air-handling-unit instance mark, text drawn directly inside/on the AHU rectangle outline in the Mezzanine Mech Room Plan (view 2)."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,AHU-2,plan,false,"Unique air-handling-unit instance mark, text drawn directly inside/on the AHU rectangle outline in the Mezzanine Mech Room Plan (view 2), adjacent to AHU-1."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,CO,plan,false,Cleanout tag on the sanitary branch between AHU-1 and AHU-2 in the Mezzanine Mech Room Plan (view 2).
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,FCO,plan,false,"Repeatable floor-cleanout tag at small circle glyphs on sanitary lines, multiple occurrences across view 1."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,FD-A,plan,false,"Repeatable floor-drain type tag (""3\"" FD-A"") drawn at small circle glyphs on the floor in both restroom clusters, view 1. Several occurrences render as bare ""3\"" FD"" in the raw text dump because the rotated ""-A"" suffix glyphs land on a slightly different baseline than the base run and don't group by y0, but visually all confirmed as FD-A in this area."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,FD-B,plan,false,"Repeatable floor-drain type tag (""3\""/2\"" FD-B"") at circle glyphs near D134 (view 1) and near both AHUs in the Mezzanine Mech Room Plan (view 2)."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-1A,plan,false,Repeatable plumbing-fixture connection tag (water closet) drawn with leader/underline next to toilet symbols; occurs near D111 (single-occupant room) and again at both mirrored restroom clusters at the bottom of Floor Plan Area D (view 1) - same literal tag on multiple physical fixtures.
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-1B,plan,false,"Repeatable fixture tag (water closet/urinal type B) labeling multiple toilet symbols in both restroom clusters (view 1), each occurrence underlined next to its fixture."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-2A,plan,false,Repeatable fixture tag (lavatory type A) labeling multiple sink symbols in both restroom clusters (view 1).
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-2B,plan,false,"Fixture tag (lavatory type B) on the sink symbol near D111 (view 1); only one instance seen on this sheet but same convention as P-2A, so treated as a repeatable type mark."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-3A,plan,false,Fixture tag on a fixture symbol in the left restroom cluster near D103 (view 1).
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-3B,plan,false,Fixture tag on the fixture immediately next to P-3A in the left restroom cluster (view 1).
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-4A,plan,false,Fixture tag on a small fixture symbol near room D110/D105 (view 1).
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-5A,plan,false,"Repeatable fixture tag (double sink/counter) - one instance near D111 top, another near the center hexagonal area (D101) of view 1."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-6A,plan,false,"Fixture tag on a mop-sink/floor-sink type symbol near the center hexagonal corridor (D101), view 1."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-7A,plan,false,"Repeatable fixture tag (urinal type A), one instance in each mirrored restroom cluster (view 1)."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,P-7B,plan,false,"Repeatable fixture tag (urinal type B), one instance in each mirrored restroom cluster (view 1), paired with P-7A."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,WCO,plan,false,"Repeatable wall-cleanout tag at circle glyphs, multiple occurrences in view 1 restroom areas."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#24,YCO,plan,false,Yard-cleanout tag at the sanitary line exiting the building near the invert-elevation callout (view 1).
21_VA_OrangeCounty_PublicSafetyBldg.pdf#25,P-1A,plan,false,"Plumbing fixture tag (lavatory/sink symbol with oval bowl) drawn on plan; same literal tag labels 2 distinct fixture locations on this sheet (near A105/A107 corridor and near A101) -> repeatable type mark, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#25,P-1B,plan,false,"Fixture tag on oval sink/lavatory symbol near A107, single occurrence on this sheet."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#25,P-1C,plan,false,"Fixture tag on lavatory symbol in A113 restroom, single occurrence on this sheet."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#25,P-2A,plan,false,"Fixture tag on water-closet/toilet symbols; same literal tag appears at 4 distinct fixture locations (2 stacked near A101/A105 corridor, 2 stacked near A108) -> repeatable type mark, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#25,P-2B,plan,false,"Fixture tag on sink symbol in A113 restroom, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#25,P-3A,plan,false,"Fixture tag on urinal-type oval symbol near A101/roof area, single occurrence. (Nearby hexagon '1' is a plumbing keynote reference, excluded, not a tag.)"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#25,P-4A,plan,false,"Fixture tag near A119/A120 with leader to a floor drain/receptor symbol (two dots + hash marks), single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#25,P-5B,plan,false,"Fixture tag on sink symbol near A107/A110, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#25,P-6A,plan,false,"Fixture tag with leader to twin lavatory sinks at A105, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#25,P-7A,plan,false,"Fixture tag at top vestibule (near D102) with leader into small fixture alcove (mop sink/floor sink), single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#26,HB,plan,false,"Hose bibb, drawn with a double-hash pipe-stub symbol near B131/B132, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#26,P-1A,plan,false,"Plumbing fixture type tag (water closet, per WC glyph beside it), drawn at two locations (near B136 and near B107). Repeatable fixture type mark — listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#26,P-2B,plan,false,"Plumbing fixture type tag (lavatory), drawn at two locations (near B136 and near B121/B107). Repeatable fixture type mark — listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#26,P-5A,plan,false,"Plumbing fixture type tag (sink, near B135), single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#26,P702,plan,false,"Domestic hot water recirculation pump, drawn as a circle symbol (with 'B' system/type letter above it inside the same bubble) with leader/piping. Appears twice on this sheet (near B136/P-1A cluster at upper-left, and again near B121/B107 at lower area) — same literal tag both times, listed once per instructions."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#26,WH,plan,false,"Wall hydrant, drawn with a similar double-hash symbol and valve circle near the west wall by grid B/C, single occurrence."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,BP-1,plan,false,"Booster pump, unique instance tag drawn underlined on the skid-mounted booster-pump glyph near grid 14-15, tied to keynote hexagon '4' ('SKID-MOUNTED POTABLE WATER BOOSTER PUMPS, SEE DRAWING P-601 FOR PUMP SCHEDULE'). textSpans str 'BP-1' x0=2667.4,y0=520.6."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,DHWP-1,plan,false,"Domestic hot water recirculation pump, unique instance tag drawn underlined next to the pump glyph (circle+square symbol) beside DWH-1. textSpans str 'DHWP-1' x0=2462.2,y0=440.2."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,DWH-1,plan,false,"Domestic water heater, unique instance tag drawn underlined directly on/beside the water-heater tank glyph near grid 12-13, with plumbing keynote hexagon '5' pointing at same equipment (keynote 5 = 'PROVIDE DOMESTIC WATER HEATER PER DETAIL A ON DRAWING P-501'). Verified against textSpans str 'DWH-1' x0=2232,y0=419.8."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,HB,plan,false,"Hose bibb symbol abbreviation, drawn directly beside its own circle+hash equipment glyph near the water heater cluster (grid 13-14). Only one occurrence found (textSpans x0=2573.3,y0=373.7); treated as a repeatable type mark per rules even though only one instance appears on this particular sheet."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-1A,plan,false,"Plumbing fixture type mark (water closet), underlined, drawn beside multiple physical toilet fixture glyphs across the restroom areas (e.g. textSpans x0=1493,y0=1010.9 and again in the lower restroom cluster). Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-1B,plan,false,"Plumbing fixture type mark (water closet variant), underlined, labels several toilet glyphs in the lower restroom row. Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-2A,plan,false,"Plumbing fixture type mark (lavatory/sink), underlined, labels 3 sink glyphs in the lower restroom row. Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-2B,plan,false,"Plumbing fixture type mark (lavatory variant), underlined, labels a single-sink glyph near room D123A. Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-3A,plan,false,"Plumbing fixture type mark (shower/mop-sink type), underlined, labels a fixture glyph near D103A. Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-3B,plan,false,"Plumbing fixture type mark, underlined, labels an adjacent fixture glyph near P-3A. Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-4A,plan,false,"Plumbing fixture type mark (floor drain/hub near stair), underlined, labels a fixture glyph near room D110. Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-5A,plan,false,"Plumbing fixture type mark (kitchen double sink), underlined, labels the double-basin sink glyph near room D123/D105 (occurs twice: textSpans y0=1019.5 and y0=1868.6). Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-6A,plan,false,"Plumbing fixture type mark (mop sink/basin), underlined, labels a fixture glyph near the lower restroom cluster beside detail bubble C/P702. Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-7A,plan,false,"Plumbing fixture type mark (shower stall), underlined, labels shower glyphs in two separate restroom clusters (top and bottom of sheet). Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,P-7B,plan,false,"Plumbing fixture type mark (shower variant), underlined, labels an adjacent shower/fixture glyph next to P-7A in both restroom clusters. Repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#27,WH,plan,false,"Wall hydrant symbol abbreviation, drawn directly beneath/beside its own small circle+hash equipment glyph with no pipe-size prefix (unlike '3\"" DCW'/'3/4\"" DHWR' pipe labels, which were excluded). Repeatable type mark: occurs 3 times on this sheet (textSpans y0=291.6, 1498.8, 2145.4), each labeling a distinct wall-hydrant fixture drawn the same way; listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#28,RD-1,plan,false,"Roof Drain type mark. Appears 3x (near x=2214/y=1954, x=2120/y=2295, x=1596/y=2299 in raw PDF text coords) on the 'OVERALL ROOF PLAN - STORM DRAINAGE/VENTS' view, each next to a small circular drain symbol embedded in a stippled sloped-roof/canopy area. Same literal tag reused for the same fixture type -> repeatable, listed once."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#28,YCO,plan,false,"Yard Clean Out callout, drawn with a leader to a small open-circle symbol on the roof/site drainage runs (confirmed visually: circle glyph + leader + 'YCO' text, same convention as the roof-drain 'RD-1' symbol). Appears ~7x identically across the sheet (e.g. near grid 16, near grid 17/18, near grid 4) labeling the same fixture type each time -> repeatable, listed once. Borderline call: it is an all-letter abbreviation (no numeric suffix) rather than a hyphen-numbered mark like RD-1/CD-1, but it does sit on a discrete point symbol (not inline pipe text), unlike 'DS' and 'VTR' on this same sheet."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#34,M102,plan,false,"Duct/pipe shaft riser callout (split circle symbol, '1' over 'M102', leader line, adjacent 'DUCTWORK' label) in Area A near center core. Unique shaft instance."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#34,M103,plan,false,"Shaft riser callout, split circle '1'/'M103', adjacent 'DUCTWORK' label, near Area B top-left. Unique shaft instance."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#34,M104,plan,false,"Shaft riser callout, split circle '1'/'M104', adjacent 'DUCTWORK' label, near Area C right side. Unique shaft instance."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#34,M105,plan,false,"Shaft riser callout, split circle '1'/'M105', adjacent 'DUCTWORK' label, near Area D top. Unique shaft instance."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#34,M106,plan,false,"Shaft riser callout, split circle '1'/'M106', adjacent 'PIPING' label, near Area A. Unique shaft instance."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#34,M107,plan,false,"Shaft riser callout, split circle '1'/'M107', adjacent 'PIPING' label, near Area B. Unique shaft instance."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#34,M108,plan,false,"Shaft riser callout, split circle '1'/'M108', adjacent 'PIPING' label, near Area C. Unique shaft instance."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#34,M109,plan,false,"Shaft riser callout, split circle '1'/'M109', adjacent 'PIPING' label, near Area D. Unique shaft instance."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,CD,plan,false,"Ceiling supply diffuser type mark, appears as 'NNxNN CD' callout with leader to a small square terminal glyph; occurs ~15x on this sheet for different physical diffusers, listed once as repeatable type mark"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,CDS,plan,false,"Supply diffuser type mark distinct from plain CD, 'NNxNN CDS' with leader to terminal glyph, occurs 3x, listed once"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,CO,plan,false,"Carbon-monoxide sensor, drawn inside its own circle glyph (distinct from the numbered mechanical-keynote hexagons), one occurrence on this sheet"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,EF-7,plan,false,"Ceiling exhaust fan, hexagon glyph with keynote '3' next to it, unique instance (only EF tag on this sheet)"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,EG,plan,false,"Exhaust grille type mark, 'NNxNN EG' with leader to terminal glyph, occurs 2x, listed once"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,LD-1,plan,false,"Linear diffuser type mark, leader to hatched linear diffuser glyph, occurs 4x at bottom curved wall, listed once"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,LD-2,plan,false,"Linear diffuser type mark (second type), occurs 3x, listed once"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,LR-1,plan,false,"Linear register type mark near top-left match line, leader to hatched linear glyph, one occurrence on this sheet"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,RG,plan,false,"Return grille type mark, 'NNxNN RG' with leader to terminal glyph, occurs many times, listed once as repeatable type"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,RGL,plan,false,"Louvered return grille type mark, 'NNxNN RGL' with leader to terminal glyph, occurs several times, listed once"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-16,plan,false,"VAV box tag with leader/dot to duct box symbol, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-19,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-20,plan,false,"VAV box tag with underline and leader dot to box symbol, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-21A,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-21B,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-22,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-23,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-24,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-26,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-27,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-29,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-30,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#35,VAV-1-31,plan,false,"VAV box tag, unique instance"
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,ACCU-3,plan,false,"Air-cooled-condensing-unit box at far west edge of plan on an EQUIP PAD, referenced by keynote (12); unique instance (appears twice in raw text as duplicate label text near same symbol)."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,ACU-1,plan,false,"Air-conditioning-unit equipment box below UH-1, west-central part of plan; unique instance."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,CD,plan,false,"Ceiling supply diffuser type mark (square-with-X symbol), always paired with a duct size/neck-size/CFM callout, e.g. '24X24 CD 6""ø NECK 100 CFM'; occurs ~26 times across the sheet for many distinct physical diffusers of the same type -> listed once as a repeatable type mark per general note 5 ('SURFACE MOUNTED SUPPLY DIFFUSERS (CD1)')."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,CDS,plan,false,"Slot-diffuser type mark, e.g. '12X12 CDS 6""ø NECK 50 CFM'; occurs ~4 times, repeatable type mark, distinct symbol/callout from plain CD."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,EF-10,plan,false,"Exhaust fan symbol at far west edge of plan, next to EXH HOOD keynote (11)."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,EF-2,plan,false,"Exhaust fan symbol near B136, west side of plan; unique instance mark."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,EF-3,plan,false,"Exhaust fan symbol near south-central rooms (near WALL CAP, 630 CFM callout)."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,EF-4,plan,false,"Exhaust fan symbol near outside-air-plenum riser, west side of plan, referenced by keynote (6) TYP."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,EF-5,plan,false,"Exhaust fan symbol near room B107/B120, east-central part of plan."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,EG,plan,false,"Exhaust-grille type mark, e.g. '12X12 EG 315 CFM EA (TYP OF 2)'; occurs twice, repeatable type mark matching general note 5's '(EG)'."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,RG,plan,false,"Return-grille type mark, e.g. '6X6 RG', '10X10 RG', '12X12 RG'; occurs ~23 times for many distinct physical grilles -> repeatable type mark."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,RGL,plan,false,"Return-grille-with-lightband (or similar variant) type mark, e.g. '24X24 RGL'; occurs ~5 times, repeatable type mark distinct from plain RG."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,UH-1,plan,false,"Unit heater symbol near B134/ACU-1, referenced by keynote (8) 'UNIT HEATER, SEE DETAIL G'; unique instance."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-1-18,plan,false,"VAV box near room B123/B124, northeast corner (zone 1 numbering, distinct from the VAV-2-xx series used elsewhere on this sheet)."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-01,plan,false,"VAV box symbol (small square with leader) near grid line 3, room B126/B125 area; unique instance mark."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-02,plan,false,"VAV box near grid line 1-2, room B128 area."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-03,plan,false,"VAV box in room area near B136/B135, west side of plan."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-04,plan,false,"VAV box near B135, west end of plan, adjacent to EF-10."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-05,plan,false,"VAV box near room B103, east side, near keynote (1) TYP."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-06,plan,false,VAV box near room B119.
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-07,plan,false,VAV box near room B118/B117.
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-08,plan,false,VAV box near room B116/B120.
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-09,plan,false,"VAV box near room B109, south part of plan."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-10,plan,false,"VAV box near room B106/B108, south part of plan."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-11,plan,false,"VAV box near room B106, south part of plan."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-12,plan,false,"VAV box near room B105, southeast corner near match line to M-102."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-13,plan,false,"VAV box near room B111/B130A, south part of plan."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-14,plan,false,"VAV box near room B133, south-central part of plan."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-15,plan,false,"VAV box near room B132/B131, west-central part of plan."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-16,plan,false,"VAV box near room B110/B130, south part of plan."
21_VA_OrangeCounty_PublicSafetyBldg.pdf#36,VAV-2-17,plan,false,"VAV box near room B117/B129, central part of plan."
