sheet,tag,role,in_table,note
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#26,RH-1,plan,false,"Small circle-symbol fixture on the gas riser with leader-labeled 'RH-1' (roof hydrant/vent-type fixture), distinct from the numbered keyed-note circles ('2' etc.) beside it - verified via crop; underlined text matches equipment-callout convention used elsewhere on the sheet."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#26,RTU-1,plan,false,"Hexagon tag with leader arrow into rooftop-unit glyph, right plan (PLUMBING ROOF PLAN), grid 8, gas piping connection."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#26,RTU-2,plan,false,"Hexagon tag on RTU glyph, grid 6 area."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#26,RTU-3,plan,false,"Hexagon tag on RTU glyph, grid 2 area."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#26,RTU-4,plan,false,"Hexagon tag on RTU glyph, near grid 2, bottom of right plan."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#26,RTU-5,plan,false,"Hexagon tag on RTU glyph, grid 6 area."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#26,RTU-6,plan,false,"Hexagon tag on RTU glyph, grid 8 area."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#26,RTU-7,plan,false,"Hexagon tag on RTU glyph near gas train/pump, mid plan."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,DOAS-1,plan,false,"Dedicated outside air unit, unique instance. Text tag next to a thermostat symbol on the south floor plan, adjacent to the mechanical room duct routing near corridor 23."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,E1,plan,false,"Repeatable exhaust-air register type mark (box: E1 over CFM), used many times in the south plan's classroom/office/shower areas."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,EF-3,plan,false,"Ceiling-mounted exhaust fan (per keyed note 4), unique instance. Hexagon callout drawn on the south floor plan near the toilet/storage rooms, with duct routed to a wall cap."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,GEF-1,detail,false,"Grease exhaust fan, unique instance. Hexagon callout with leader pointing at the roof-mounted grease fan symbol, appears only in the 'SECTION @ EXHAUST HOODS' detail (bottom-left of sheet), cross-referenced by keyed note 5. Not drawn separately on the main plan."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,H-1,plan,false,"In-line duct heater/heat-trace unit, unique instance. Hexagon callout drawn on the south floor plan in the shower/locker-room mechanical area (pointing to an in-line device on the vertical riser feeding the roof), and cross-referenced again as a hexagon in the 'SECTION @ EXHAUST HOODS' detail (same physical unit)."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,H-2,plan,false,"Companion unit to H-1 (second in-line duct heater/heat-trace unit), unique instance; same dual appearance on the south floor plan and in the exhaust-hoods section detail."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,R1,plan,false,"Repeatable return-air grille type mark (box: R1 over CFM), used many times across both floor plans."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,RTU-1,plan,false,"Rooftop unit curb tag, unique instance. Appears twice: as text label at its curb symbol in the north floor-plan view, and again as a hexagon callout on a roof-curb elevation detail near grid line 8 in the south-plan area (same physical unit, referenced from two views)."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,RTU-2,plan,false,"Rooftop unit curb tag, unique instance, drawn on the south floor plan near the shower/locker mechanical area."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,RTU-3,plan,false,"Rooftop unit curb tag, unique instance, drawn on the north floor plan."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,RTU-4,plan,false,"Rooftop unit curb tag, unique instance, drawn on the north floor plan."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,RTU-5,plan,false,"Rooftop unit curb tag, unique instance, drawn on the south floor plan."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,RTU-6,plan,false,"Rooftop unit curb tag, unique instance, drawn on the north floor plan."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,RTU-7,plan,false,"Rooftop unit curb tag, unique instance, drawn on the south floor plan next to office 17 area."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,S1,plan,false,"Repeatable supply-air diffuser/register type mark (two-row box: type over CFM), used dozens of times across both the north and south floor plans for classroom ceiling diffusers."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,S2,plan,false,"Repeatable supply-air diffuser/register type mark, used many times in office/locker/mechanical areas of the south plan."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,S3,plan,false,"Repeatable supply-air diffuser/register type mark, used for a row of ceiling diffusers in the mechanical/corridor area near the DOAS unit."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#36,S4,plan,false,"Repeatable supply-air diffuser/register type mark, used a few times (e.g. corridor areas) on both north and south plans."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,DOAS-1,plan,false,"Dedicated outdoor air supply unit hexagon tag, South roof plan, near GEF-1/kitchen hood equipment."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,EF-1,plan,false,"Exhaust-fan hexagon tag with circular roof cap glyph, South roof plan, far right."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,GEF-1,plan,false,"Grease exhaust fan hexagon tag, South roof plan (interlocked with gymnasium RTUs per keyed note 2)."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,RTU-1,plan,false,"South roof plan, hexagon tag on RTU glyph near M-501 detail bubble."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,RTU-2,plan,false,"South roof plan, hexagon tag on RTU glyph, grid 6 area, right side."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,RTU-3,plan,false,"North roof plan, hexagon tag on RTU glyph, right unit."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,RTU-4,plan,false,"North roof plan, hexagon tag on RTU glyph, left unit."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,RTU-5,plan,false,"South roof plan, hexagon tag on RTU glyph, left-center."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,RTU-6,plan,false,"South roof plan, hexagon tag on RTU glyph, center."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,RTU-7,plan,false,"South roof plan, hexagon tag on RTU glyph, mid-left, near M-104 detail bubble."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#37,RTU-EX,plan,false,"REPEATABLE mark: the same literal 'RTU / EX' hexagon tag labels two distinct existing rooftop units serving the gymnasium (keyed note 1), confirmed at two separate locations on the South roof plan via crop; listed once per repeatable-type rule."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#45,L2,plan,false,"Unique panelboard instance. Drawn as a filled black rectangle (panelboard symbol) in the Jan Cl 112 / Corridor 103 area, labeled 'L2' directly beside it, with adjoining keynote bubble '2' referencing Electrical Keynote #2: 'PROVIDE AND CONNECT NEW PANELBOARD ""L2"". SEE DRAWING E-501 FOR DETAILS.' Verified visually via a high-res crop of the symbol and cross-checked against the keynote text extracted from textSpans."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#45,L3,plan,false,"Unique panelboard instance. Drawn as a filled black rectangle (panelboard symbol) near Toilet 55/56 at the building's lower-left corridor, labeled 'L3' directly beside it, with adjoining keynote bubble '1' referencing Electrical Keynote #1: 'PROVIDE AND CONNECT NEW PANELBOARD ""L3"". SEE DRAWINGS E-501 AND E-602 FOR DETAILS.' Verified visually via a high-res crop of the symbol and cross-checked against the keynote text."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,DOAS-1,plan,false,"Hexagon 'DOAS' over '1' next to the dedicated-outdoor-air-system unit box, near MDP-49,51,53."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,EF-1,plan,false,"Hexagon 'EF' over '1' near MDP-43,45,47/MDP-44,46,48, exhaust fan disconnect."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,GEF-1,plan,false,"Hexagon 'GEF' over '1' near MDP-49,51,53, adjacent to a fan/motor glyph - general/gas exhaust fan."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,RTU-1,plan,false,"Hexagon glyph 'RTU' over '6' etc. is a two-row equipment tag; this one reads RTU/1, at grid H/8 area, feeding an existing rooftop-unit box symbol. Adjacent plain-digit square boxes (e.g. '2') are ELECTRICAL KEYNOTE flags (1-5, matching the sheet's keynote list), not part of the tag - excluded."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,RTU-2,plan,false,"RTU hexagon tag near grid H/6, paired with 'L2-16' circuit + 'WP' 'keynote-5' receptacle callout (WP/5 excluded - see notes)."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,RTU-3,plan,false,"RTU hexagon tag near grid E/2, bottom of sheet."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,RTU-4,plan,false,"RTU hexagon tag near grid F/2, bottom of sheet."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,RTU-5,plan,false,RTU hexagon tag near grid H/6.
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,RTU-6,plan,false,"RTU hexagon tag near grid H/8, MDP-37,39,41 label nearby (circuit reference, not part of tag)."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,RTU-7,plan,false,"RTU hexagon tag near grid J/5.6, MDP-38,40,42 nearby."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#46,RTU-EX,plan,false,"Hexagon reads 'RTU' over 'EX' (existing RTU, no unique number). Drawn twice on this sheet (near MDP-14,16,18 at grid L/5.6, and near MDP-20,22,24 at grid L/4.3) with identical literal text each time - listed once per the repeatable-mark rule since the suffix does not distinguish the two physical units."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#47,EF-3,plan,false,"Hexagon 'EF' over '3' (exhaust fan #3) on the Enlarged Kitchen Power and Systems Plan, near the toilet/storage rooms; adjacent square '17' is a keynote flag, excluded. Distinct unit from EF-1 on the roof plan (page 46, different sheet)."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#47,GUH-1,plan,false,"Hexagon 'GUH' over '1' (gas unit heater) on the Basement Power Plan; adjacent square '16' is a keynote flag, excluded."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#47,GWH-1,plan,false,"Hexagon 'GWH' over '1' (gas water heater #1) in the Mechanical Room 129, Basement Power Plan."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#47,GWH-2,plan,false,"Hexagon 'GWH' over '2' (gas water heater #2), same mechanical room, distinct physical unit from GWH-1."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#47,HWRP-1,plan,false,"Hexagon 'HWRP' over '1' (hot water recirc pump), Mechanical Room 129."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#47,KP,plan,false,"Kitchen panelboard, same solid black panel-elevation glyph as L1/MDP, on the Enlarged Kitchen Power Plan. Distinct from the many 'KP-14','KP-16','KP-18','KP-2,4,6','KP-13,15,17','KP-19,21','KP-20,22,24','KP-23','KP-31,33,35','KP-32,34,36' text callouts scattered across the kitchen plan, which are branch-circuit numbers labelling individual receptacles/junction boxes fed from panel KP (not equipment glyphs/instances themselves) - excluded, same treatment as page 46's MDP-##,##,## circuit lists."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#47,L1,plan,false,"New panelboard, drawn as a solid black panel-elevation glyph labelled 'L1' in the Basement Power Plan mechanical room; adjacent square '3' is keynote 3 ('PROVIDE AND CONNECT NEW PANELBOARD L1'), not part of the tag. Distinct from the many 'L1-2','L1-3','L1-4','L1-8','L1-11','L1-21','L1-22' circuit-number callouts elsewhere on the sheet, which are branch-circuit designators (not equipment tags) and were excluded."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#47,MDP,plan,false,"New main distribution panelboard, same solid black panel glyph convention as L1, drawn just below it; adjacent square '1' is keynote 1, excluded from the tag."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#47,SP-1,plan,false,"Hexagon 'SP' over '1' (sump pump) on the Basement Power Plan; adjacent square '15' is a keynote flag (motor-rated toggle switch for sump pump), excluded from the tag."
004_MO_T2504_03_Interior_and_Exterior_Renovation.pdf#47,WS-1,plan,false,"Hexagon 'WS' over '1' (water softener) on the Basement Power Plan, next to a tank-like equipment box."
