sheet,tag,role,in_table,note
23_GA_MaconBibb_RecreationCenter.pdf#33,PHP,plan,false,"Large rectangular equipment-box symbol labeled 'PHP' (packaged heat pump) with duct connections and an 'S' smoke-detector symbol on its supply duct; occurs twice in the far-left corridor, same literal tag both times -> repeatable type mark, listed once."
23_GA_MaconBibb_RecreationCenter.pdf#33,RS,plan,false,"Small square symbol labeled 'RS' on the wall near a thermostat, pointed to by keynote 25 ('PROVIDE OPTIONAL REMOTE SPACE TEMPERATURE SENSOR FOR EDGE PRO THERMOSTAT') -> Remote Sensor tag. Single occurrence, unique instance mark."
23_GA_MaconBibb_RecreationCenter.pdf#33,S,plan,false,"Small hexagon/circle symbol labeled 'S' drawn directly on ductwork, each pointed to by a keynote-1 leader ('NEW DUCT MOUNTED SMOKE DETECTOR'). Distinct glyph from the letter diffuser types (no CFM, sits right on the duct line). Occurs many times; repeatable type mark, listed once."
23_GA_MaconBibb_RecreationCenter.pdf#33,T,plan,false,"Circle- or box-enclosed 'T' = thermostat/sensor symbol, drawn many times through the plan (e.g. near MVD/FCU-1, OFC/117 x2, near each UH). Repeatable type mark."
23_GA_MaconBibb_RecreationCenter.pdf#33,UH,plan,false,"Diamond symbol labeled 'UH' (unit heater) with dashed leader from a small damper/connection box, appears twice in the long far-left corridor/gymnasium area (same literal tag, two physical unit heaters, no distinguishing suffix) -> repeatable type mark, listed once."
23_GA_MaconBibb_RecreationCenter.pdf#33,WH,plan,false,"Circled 'WH' callout with a small asterisk/plumbing-fixture glyph near the craft/kiln room (AK/126) - read as a wall hydrant or water heater tag drawn on the plan. Single occurrence, unique instance mark; identity is somewhat uncertain (abbreviation not spelled out in the sheet's keynotes) but it is clearly a real equipment/fixture callout, not a room number or dimension."
23_GA_MaconBibb_RecreationCenter.pdf#36,P-1,plan,false,"Fixture mark 'WATER CLOSET' (floor-mounted, flush valve) per Fixture Connection Schedule; drawn repeatedly next to individual water-closet symbols on the Plumbing New Work Floor Plan (e.g. TLT F stalls, TLT M stalls) with an underline callout, plus one row in the schedule table. Repeatable type mark — listed once."
23_GA_MaconBibb_RecreationCenter.pdf#36,P-2,plan,false,"Fixture mark 'WATER CLOSET' (wall-hung, flush valve, per schedule notes 1,3) drawn next to two water-closet symbols near the top of the TLT F/M cluster, plus one schedule row. Repeatable type mark — listed once."
23_GA_MaconBibb_RecreationCenter.pdf#36,P-3,plan,false,"Fixture mark 'URINAL' (wall hung, flush valve, handicap-accessible per notes 2,3); drawn next to two urinal symbols in TLT M, plus one schedule row. Repeatable type mark — listed once."
23_GA_MaconBibb_RecreationCenter.pdf#36,P-4,plan,false,"Fixture mark 'SERVICE SINK'; drawn next to the mop-sink symbol in JAN. 118, plus one schedule row. Single occurrence on plan (only one janitor sink) but is a schedule/type mark by convention."
23_GA_MaconBibb_RecreationCenter.pdf#36,P-5,plan,false,"Fixture mark 'SHOWER' (handicap-accessible per note 3); drawn next to the shower stall symbol adjacent to SHOWERS F 122, plus one schedule row. Single occurrence on this sheet but is a schedule/type mark."
23_GA_MaconBibb_RecreationCenter.pdf#41,BPIU-1,plan,false,"Blower powered induction unit tag, underlined, stacked directly under FCU-1 labeling the same box glyph (a fan-powered terminal unit paired with the FCU). Unique instance."
23_GA_MaconBibb_RecreationCenter.pdf#41,EF-1,plan,false,"Exhaust fan tag, underlined, with leader to a striped/hatched box glyph on the wall between Showers F/M corridor and the 'WP GFI' outlet. Unique instance."
23_GA_MaconBibb_RecreationCenter.pdf#41,EF-2,plan,false,"Exhaust fan tag, underlined, with leader to a striped/hatched box glyph above the Showers F toilet row. Unique instance, distinct physical fan from EF-1."
23_GA_MaconBibb_RecreationCenter.pdf#41,EF-3,plan,false,"Exhaust fan tag near Jan. closet 118, drawn beside the corridor ceiling run. Unique instance."
23_GA_MaconBibb_RecreationCenter.pdf#41,EP,plan,false,"Existing electrical panel: a wall-mounted black panel-symbol bar near Storage 113/Craft 114 labeled 'EP', cross-referenced in the 'PARTIAL POWER RISER DIAGRAM' at the bottom of this same sheet as 'EP(EX)' feeding new Panel 'C' (60A/3P breaker note). Task rules explicitly allow 'panel' as valid equipment; flagged low-confidence since it is an abbreviation for a single existing panel rather than a numbered schedule/instance tag -- include reviewer judgment call here."
23_GA_MaconBibb_RecreationCenter.pdf#41,FCU-1,plan,false,"Fan coil unit tag, underlined, on a box glyph inside/adjacent to Storage 120; stacked directly above BPIU-1 on the same equipment glyph. Unique instance."
23_GA_MaconBibb_RecreationCenter.pdf#41,HP-1,plan,false,"Heat-pump unit tag, underlined, with leader arrow to a round fan glyph near MP Room 119 exterior wall, alongside 'WP/GFI' receptacle for it. Unique instance mark (only one on sheet)."
