sheet,tag,role,in_table,note
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,DC-1,plan,false,"Unique tag for the weld-fume 'cartridge type source collection system' outdoor cabinet/blower (dust collector), drawn next to its equipment icon at grade near RTU-1. Present in textSpans (1 instance)."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,DS,plan,false,"'DS' (duct smoke detector, per the sheet's Symbols Legend) drawn in a small box directly on the return duct riser of each of the 3 RTUs (RTU-1, RTU-2, RTU-3) — 3 occurrences of the same type mark, listed once. Not present in textSpans() extraction; confirmed visually. The Symbols Legend table (upper-middle of sheet) also lists 'DS' as a generic symbol definition, but this entry reflects the real drawn-on-equipment occurrences, so in_table=false."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,EF-1,plan,false,"Unique exhaust-fan tag drawn with a hexagonal fan-motor glyph, fed from TOILET 005 above. Not present in textSpans(); confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,EWH-1,plan,false,"Unique 'electric wall heater' tag with small wall-mounted equipment glyph, in the corridor area near a door. Not present in textSpans() extraction at all; confirmed only by rendered-image zoom (label reads clearly as 'EWH-1' with underline)."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,EWH-3,plan,false,"Unique EWH tag near UTILITY 007 / RTU-3, drawn with wall-mount glyph. Not present in textSpans(); confirmed visually. (Note: EWH-2 was searched for but not found anywhere on this sheet — the numbering jumps from EWH-1 to EWH-3.)"
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,EWH-4,plan,false,Unique EWH tag at TOILET 004. Not present in textSpans(); confirmed visually.
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,EWH-5,plan,false,Unique EWH tag at TOILET 005. Not present in textSpans(); confirmed visually.
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,K1,plan,false,"Register tag 'K1 / 24x12 / 75 CFM' drawn next to a diffuser symbol in UTILITY 007, TOILET 004 and TOILET 005 (3 occurrences, same type). NOT present in textSpans() output at all — the label appears to be outline/curve text rather than a real PDF text object (unlike SR-3/SR-4/RR-6 which ARE real text). Confirmed only by rendered-image inspection. Repeatable type mark, listed once."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,L1,plan,false,"Register tag 'L1 / 12x12 / BOD 12'-0""' drawn next to a diffuser symbol at TOILET 005 (1 occurrence found). Also absent from textSpans() extraction; confirmed visually only."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,RR-6,plan,false,"Drawn 3x on the floor plan as a stacked callout 'RR-6 / 5630' (CFM) directly above each RTU's return-air intake hood (near RTU-1, RTU-2, RTU-3). Repeatable type mark, listed once. Confirmed in textSpans (4 raw instances) and visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,RR-6,schedule,true,"Row in the 'DIFFUSER, GRILLE, AND REGISTER SCHEDULE' table (top-left): steel return grille 40x40/38x38, Titus 350RL."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,RTU-1,plan,false,"Unique rooftop unit instance tag, drawn twice (once as an inline duct callout 'RTU -1', once directly on the equipment icon at the bottom of the plan) referring to the same physical unit. Present in textSpans as 'RTU -1' (note the space)."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,RTU-2,plan,false,"Unique RTU instance tag, drawn twice (duct callout + equipment icon), same physical unit. Present in textSpans."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,RTU-3,plan,false,"Unique RTU instance tag, drawn twice (duct callout + equipment icon), same physical unit. Present in textSpans."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,SR-3,plan,false,"Drawn repeatedly (~19 raw textSpans instances) on the plan as stacked callouts 'SR-3 / 312' (CFM) with an arrow, at ceiling registers along the left bay. Repeatable type mark, listed once."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,SR-3,schedule,true,"Schedule table row: steel double-deflection register 14x8/12x6, Titus 300RL."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,SR-4,plan,false,"Drawn repeatedly (~33 raw textSpans instances) on the plan as stacked callouts 'SR-4 / 330' (CFM) with an arrow, at ceiling registers across most bays. Repeatable type mark, listed once."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,SR-4,schedule,true,"Schedule table row: steel double-deflection register 20x8/18x6, Titus 300RL."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#5,SR-6,schedule,true,"Schedule table row: steel single-deflection register 50x50/48x48, Titus 111RL. Only found in the schedule table text (y0=559.6 in textSpans) — no matching 'SR-6' callout was found drawn on the plan itself, unlike SR-3/SR-4/RR-6."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,ACH1,plan,false,"Equipment tag drawn directly on a small boxed glyph adjacent to EWH-2 (literal text reads ""ACH1"", no dash, partly overlapped by grey pipe lines but legible at high zoom); not present in textSpans, confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,CU-1,plan,false,"Condensing unit, unique instance, drawn on its own rectangular equipment glyph near RTU-2; not present in textSpans, confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,EF-1,plan,false,"Exhaust fan tag near TOILET 005, unique instance; not present in textSpans, confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,EWH-1,plan,false,"Electric water heater tag on a wall-mounted equipment symbol in the north room; not present in textSpans (drawn as vector/outline text, not extractable), confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,EWH-2,plan,false,"Electric water heater tag on an equipment box adjacent to UTILITY 009; not present in textSpans, confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,EWH-3,plan,false,"Electric water heater tag in the room labeled UTILITY 007; not present in textSpans, confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,EWH-4,plan,false,"Electric water heater tag in TOILET 004 room; not present in textSpans, confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,EWH-5,plan,false,"Electric water heater tag in TOILET 005 room; not present in textSpans, confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,J1,plan,false,"Tag on a diagonally-hatched box glyph (fixture/drain-type symbol) labeled ""J1"" with adjacent size callout ""24x24"" (size excluded, tag kept); unique instance; not present in textSpans, confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,K1,plan,false,"Repeatable duct/register type mark; identical literal ""K1"" (each paired with ""24x12"" duct size and ""75 CFM"" airflow, both excluded) labels three separate physical registers in UTILITY 007, TOILET 004, and TOILET 005 - listed once per rule. Not present in textSpans, confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,L1,plan,false,"Louver-type tag on a louver glyph near EF-1, with adjacent size ""12x12"" and elevation note ""BOG 12'-0"""" (both excluded, non-tag data); unique instance; not present in textSpans, confirmed visually."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,RTU-1,plan,false,"Rooftop unit, unique instance. Confirmed in textSpans dump (str:""RTU-1"", x0:733.2, y0:3037) next to a gas-connection box glyph and ""280 CFH"" label, matches gas input schedule row ""NEW RTU / 280""."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,RTU-2,plan,false,"Rooftop unit, unique instance. Confirmed in textSpans (str:""RTU-2"", x0:1750.6, y0:3033.9), drawn over its own equipment box with ""280 CFH"" below."
100_OH_Butler_Tech_RTU_Welding_Source_Capture.pdf#7,RTU-3,plan,false,"Rooftop unit, unique instance. Confirmed in textSpans (str:""RTU-3"", x0:2769.1, y0:3033.9), drawn over its own equipment box with ""280 CFH"" below."
