sheet,tag,role,in_table,note
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#14,AC-1-A843A,plan,false,"Hexagonal equipment callout (two text lines 'AC' over '1-A843A', drawn as separate text spans 'AC' x0=2493.6,y0=1929.1 and '1'+'-'+'A843A' at x0=2470-2545,y0=1958.4) on the 8th-floor overall mechanical plan, near the Passenger Elevator Lobby/Union Suite area. A hexagon glyph with a leader line points down into a small room labeled 'TR / A843A' (a telecom/IT-type closet off Union Suite A843). This is a genuine unique-instance AC unit tag (building-1, room A843A). Verified visually via crop at raw-pt (1180-1460, 900-1180)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#15,AC 1-A932,plan,false,"Hexagon equipment glyph near Passenger Elevator Lobby / TR A932, with leader line down to a wall unit icon and an adjacent circled 'T' (thermostat symbol, no separate alphanumeric tag so not counted separately)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#15,ACCU 1-A634,plan,false,"Octagon equipment glyph on lower roof area, leader line to condensing-unit icon (one of a cluster of 3 ACCUs near Program Manager/Clean Holding rooms)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#15,ACCU 1-A741,plan,false,"Octagon equipment glyph on roof area near top of Bldg 1, leader line to condensing-unit icon. Unique instance mark (unit tag + room reference)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#15,ACCU 1-A843A,plan,false,"Octagon equipment glyph on lower roof area, leader line to condensing-unit icon (middle of the 3-ACCU cluster)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#15,ACCU 1-A932,plan,false,"Octagon equipment glyph on lower roof area, leader line to condensing-unit icon (bottom of the 3-ACCU cluster). Distinct literal tag from the hexagon 'AC 1-A932' elsewhere on the sheet even though it shares the room-reference suffix."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#16,1-A001D,plan,false,"AC unit tag inside an octagon/hexagon callout labeled 'AC' over '1-A001D', drawn with a leader to the wall-mounted AC unit box in room A001D (TR A001D - ROOM NEW CONSTRUCTION view). Unique instance mark for one specific split AC unit. Confirmed against raw text spans ({""str"":""AC""} and {""str"":""1""},{""str"":""-""},{""str"":""A001D""} at matching coordinates) and against the rendered image crop."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#17,1-B022B,plan,false,"AC unit tag inside an octagon callout 'AC' / '1-B022B' with a leader to the wall-mounted AC unit in room B022B (TR B022B - ROOM NEW CONSTRUCTION view). Unique instance mark. Confirmed via image crop and raw text spans ({""str"":""AC""}, {""str"":""1""}, {""str"":""B022B""} clustered at the same location)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#18,AC-1-B112A,plan,false,"Unique instance mark: split A/C condensing unit drawn in an octagon symbol (text stacked 'AC' / '1-B112A') on the 'TR B112A - ROOM NEW CONSTRUCTION' enlarged floor plan, connected to 5/8"" RS, 3/4"" CD, 3/8"" RL/CD refrigerant/condensate lines. Confirmed by zoomed crop of the symbol; textSpans shows the literal split across two spans: {""str"":""AC"",x0:4027.2,y0:2193.4} and {""str"":""1"",...}/{""str"":""-""}/{""str"":""B112A"",x0:4020.2,y0:2222.6} (these coordinates are RENDER_SCALE=2 pixel space, i.e. pt/2)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#19,1-A154A,plan,false,"AC unit tag inside an octagon callout 'AC' / '1-A154A' with a leader to the AC unit box in room A154A (TR A154A - ROOM NEW CONSTRUCTION view). Unique instance mark. Confirmed via image crop and raw text spans (str 'AC' plus 'A154A' at matching coordinates in the same cluster as '3/4"" CD', '3/8"" RL', '3/4"" RS' pipe labels)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#20,AC-1-A207,plan,false,"Unique instance mark: split A/C condensing unit drawn in an octagon symbol (text stacked 'AC' / '1-A207') on the 'TR A207 - ROOM NEW CONSTRUCTION' enlarged floor plan, connected to 5/8"" RL, 3/8"" CD, 3/8"" RL lines. Confirmed by zoomed crop; textSpans shows {""str"":""AC"",x0:3567.8,y0:1843.4} and the split '1'/'-'/'A207' run at x0=3550.6/3561.1/3567.4,y0=1872.7 (RENDER_SCALE=2 pixel space)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#21,1-B228A,plan,false,"AC unit tag inside an octagon callout 'AC' / '1-B228A' with a leader to the AC unit box in room B228A (TR B228A - ROOM NEW CONSTRUCTION view). Unique instance mark. Confirmed via image crop and raw text spans ({""str"":""AC""} at x0=3570,y0=2061.6 and {""str"":""B228A""} at x0=3563,y0=2090.9, directly below it, matching the AC hexagon glyph location next to the '5/8"" RS'/'3/8"" RL' pipe labels)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#22,AC-1-A361,plan,false,"Unique wall-mount split-AC unit instance, drawn as an octagon/hexagon callout ('AC' on top line, '1-A361' on bottom line) with a leader line pointing to the wall-hung equipment rectangle in the 'TR A361 - ROOM NEW CONSTRUCTION' view. Confirmed against textSpans: str='AC' @(3963,2036), then '1','-','A361' @(3946-3963,2065)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#23,AC-1-B317A,plan,false,"Unique-instance AC unit tag drawn inside a heptagon/octagon equipment glyph in the 'TR B317A - ROOM NEW CONSTRUCTION' view (detail 1). Text is split across two lines in the callout ('AC' over '1-B317A'); confirmed against textSpans hits {""AC"" x0=3873.4,y0=1578.7} and {""1"",""-"",""B317A"" all y0=1608}. Leader line points to the AC unit box fed by 5/8"" RS / 3/8"" RL refrigerant lines and 3/4"" CD condensate line."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#24,AC-1-B418,plan,false,"Unique wall-mount split-AC unit instance, octagon callout ('AC' / '1-B418') with leader pointing to the equipment rectangle in the 'TR B418 - ROOM NEW CONSTRUCTION' view. Confirmed against textSpans: 'AC' @(3403,1874), '1'-'B418' @(3386-3403,1903), and visually cross-checked by cropping the region."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#25,AC-1-A455A,plan,false,"Unique wall-mount split-AC unit instance, octagon callout ('AC' / '1-A455A') with leader to the equipment rectangle in 'TR A455A - ROOM NEW CONSTRUCTION' view, next to the 'SOILED LINEN A456' room. Confirmed via textSpans 'AC' @(3724,2483) and '1'-'A455A' @(3700-3724,2513), and by cropped visual inspection."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#26,AC-1-A502,plan,false,"Unique-instance AC unit tag drawn inside a heptagon/octagon equipment glyph in the 'TR A502 - ROOM NEW CONSTRUCTION' view (detail 1). Text split across two lines ('AC' over '1-A502'); confirmed against textSpans hits {""AC"" x0=3823.9,y0=1547.8} and {""1"",""-"",""A502"" all y0=1577}. Leader/arrow points down to the AC unit box fed by 5/8"" RS / 3/8"" RL refrigerant lines and 3/4"" CD condensate line, same layout pattern as sheet 1-M-231 page 23."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#27,AC-1-A601,plan,false,"Split A/C condensing/fan-coil unit tag drawn in a hexagon callout in the 'TR A601 - ROOM NEW CONSTRUCTION' view (right-hand plan on sheet 1-M-260). Leader points to the equipment box; adjacent refrigerant/condensate lines labeled 5/8"" RS, 3/8"" RL, 3/4"" CD confirm it's an AC unit. Drawn text is 'AC' over '1-A601' (confirmed via textSpans: 'AC' at x0=3892.3,y0=1689.6 and '1'/'-'/'A601' at x0=3875-3892,y0=1718.9). Unique instance mark (one AC unit for this specific TR room)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#28,AC-1-A741,plan,false,"Split A/C condensing/fan-coil unit tag drawn in a hexagon callout in the 'TR A741 - ROOM NEW CONSTRUCTION' view (right-hand plan on sheet 1-M-270), directly beside/leader-pointed to the equipment box near the TR A741 corridor wall; adjacent refrigerant/condensate lines labeled 3/8"" RL, 5/8"" RS, 3/8"" CD confirm it's an AC unit (mirrors the AC-1-A601 tag on the companion sheet for room A601). Drawn text is 'AC' over '1-A741' (confirmed via textSpans: 'AC' at x0=4137.1,y0=1776.2 and '1'/'-'/'A741' at x0=4119.8-4136.6,y0=1805.5). Unique instance mark for this specific TR room."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#29,AC-1-A843A,plan,false,"Hexagonal equipment callout with leader line pointing to ductwork above the telecom room (TR A843A) on the 'TR A843A - ROOM NEW CONSTRUCTION' plan (right half of sheet). Text is split across two lines inside the hexagon: 'AC' on top, '1-A843A' below (textSpans confirm as separate strings 'AC' x0=4355.3,y0=2039 and '1-A843A' x0=4331.8,y0=2068.3, adjacent). Matches General New Construction Note H ('AC UNIT LOCATIONS IN EACH TR ROOM TO BE FIELD VERIFIED'). Unique instance (one specific split-AC unit serving this one telecom room)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#30,AC-1-A932,plan,false,"Unique wall-mount split-AC unit instance, octagon callout ('AC' / '1-A932') with leader to the equipment rectangle in 'TR A932 - ROOM NEW CONSTRUCTION' view. Confirmed via textSpans 'AC' @(3856,1881) and '1'-'A932' @(3838-3856,1910), and cropped visual confirmation."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#31,AC-2-B3A151A,plan,false,"Same hexagonal AC callout style near 'ELECTRIC B3A152' / 'TR B3A151A' at bottom of sheet, leader line into the TR room. Text 'AC' (x0=2974.3,y0=3121.9) over '2-B3A151A' (x0=2939/2949.6/2955.8, y0=3151.2). Unique instance - a second, distinct split AC unit serving a different TR room (B3A151A)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#31,AC-2-B3B116A,plan,false,"Hexagonal equipment callout (same style/shape as page 29's AC tag) near 'CLINICAL INFO B3B116' / 'TR B3B116A', with leader line to ductwork above corridor CB3-19. Text split 'AC' (x0=2485.4,y0=1341.8) over '2-B3B116A' (x0=2450.4/2461/2467.2, y0=1371.1 combining '2','-','B3B116A'). Unique instance - one split AC unit serving TR room B3B116A in Building 2."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#31,CRAC,plan,false,"Circular equipment symbol (with an internal 'T' glyph) drawn just outside 'COMPUTER ROOM B3A138', with the word 'CRAC' curving along the circle's rim (raw textSpans render this rotated text as two overlapping strings 'T' and 'CRAC' at nearly the same x0/y0 ~2837-2839,2312 - confirmed by zoomed image crop that it reads clearly as a circle labeled CRAC with a T inside). Computer Room Air Conditioner unit serving the computer/telecom room - a real, single piece of mechanical equipment. Only one such symbol/label appears on the sheet, so treated as one unique instance mark (no distinguishing number suffix is present on this sheet)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#31,RH,plan,false,"Small rectangular box symbol stacked directly above the CRAC circle (same duct riser line, just outside 'COMPUTER ROOM B3A138'), containing legible text 'RH' (confirmed by zoomed crop, x0=2839.2,y0=2268.2 in textSpans). Interpreted as a controls/instrument tag (most likely a relative-humidity sensor associated with the adjacent CRAC unit) rather than a room label - it sits on the mechanical duct riser, not inside any room polygon. Flagged with lower confidence than the AC/CRAC tags since its exact equipment meaning is inferred from position/shape rather than a legend on this sheet; included once as a unique instance."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#32,AC-2-B2A119A,plan,false,"Existing AC unit tag: hexagonal 'AC' symbol with leader to equipment box in TR (B2A119A) room, unit ID '2-B2A119A' below; unique instance mark."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#32,AC-2-B2B105D,plan,false,"Existing AC unit tag: hexagonal 'AC' symbol with leader to a small equipment box in the TR (B2B105D) room, unit ID '2-B2B105D' below the symbol; unique instance mark."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#33,ACCU-1-B022B,plan,false,"Octagonal 'ACCU' equipment symbol, unit ID '1-B022B' below, leader to condensing-unit box; note nearby reads 'TO BUILDING 1 (AC 1-B022B)'. Unique instance mark."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#33,ACCU-2-B2A119D,plan,false,"Octagonal 'ACCU' symbol, unit ID '2-B2A119D' below, leader down to equipment box; refrigerant piping down noted. Unique instance mark."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#33,ACCU-2-B2BXXX,plan,false,"Octagonal 'ACCU' equipment symbol, unit ID '2-B2BXXX' below (literal placeholder text 'XXX' as printed on the sheet, not a room number), leader to condensing-unit box. Unique instance mark."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#33,ACCU-2-B3A151A,plan,false,"Octagonal 'ACCU' symbol, unit ID '2-B3A151A' below, leader to equipment box; refrigerant piping down noted. Unique instance mark."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#33,ACCU-2-B3B116A,plan,false,"Octagonal 'ACCU' equipment symbol with leader to a small condensing-unit box, unit ID '2-B3B116A' below; refrigerant piping down to sheet 2-M-105. Unique instance mark."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#33,ACCU-21-AB3,plan,false,"Octagonal 'ACCU' symbol, unit ID '21-AB3' below, leader to equipment box; note reads 'REFRIGERANT PIPING TO BUILDING 21 TR AB3. SEE SHEET 21-M-100'. Unique instance mark."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#34,AC-2-1A183A,plan,false,"Second wall/ceiling AC unit callout box (with leader to detail bubble '1/2-M-211') located in room 'TR 1A183A' near grid 4/E. Same callout convention as the first ('AC' over '2-1A183A'). Confirmed visually and against textSpans entries {'AC', x0=2683,y0=2626.1} and {'2','-','1A183A' at x0≈2654-2671,y0=2655.4}. Unique instance, distinct from the first AC by its location code."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#34,AC-2-1B198,plan,false,"Wall/ceiling AC unit callout box (with leader to detail bubble '1/2-M-210') located in the Telecom Room 'TR 1B198' near grid 6/B. Drawn as a distinct oval/box callout (not a plain room label) reading 'AC' over '2-1B198'. Unique instance mark (location-coded ID), confirmed visually and against textSpans entries {'AC', x0=3050.9,y0=1171.2} and {'1B198', x0=3045.1,y0=1200.5}."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#35,ACCU 1-B112A,plan,false,Circled ACCU callout with leader line near corridor C2-31A / mechanical room area.
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#35,ACCU 1-B228A,plan,false,"Circled ACCU equipment callout with leader line to refrigerant piping run near BLDG 1 TR B228A, top of sheet. Unique instance mark (address-style suffix)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#35,ACCU 2-1A183A,plan,false,"Circled ACCU callout with leader line, lower-left area of plan."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#35,ACCU 2-1B198,plan,false,Circled ACCU callout with leader line near Mechanical Room 2B105.
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#35,ACCU 21-A108,plan,false,"Circled ACCU callout with leader line, near cart lift / stair 11 area."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#35,ACCU 21-A216,plan,false,"Circled ACCU callout with leader line, refrigerant piping to Building 21 TR A216."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#36,AC 2-3A208,plan,false,"Hexagonal 'AC' equipment glyph with leader line pointing into TR 3A208 room, near Reception-Radiology / Corridor C3-17, middle-left of plan."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#36,AC 2-3B159A,plan,false,"Hexagonal 'AC' equipment glyph with leader line pointing into TR 3B155 room, near Chief Logistics Office / Chancel area, upper-middle of plan."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#37,ACCU 2-3A208,plan,false,Boxed ACCU callout mid-plan with leader line down to refrigerant piping note; unique instance.
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#37,ACCU 2-3B159A,plan,false,"Air-cooled condensing unit callout near top of Bldg 2 4th floor plan, boxed 'ACCU' label with leader to refrigerant piping riser; unique instance tag (room-number suffix 3B159A)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#37,ACCU 21-A318,plan,false,"One of three stacked boxed ACCU callouts on the right side of the roof/4th-floor plan, tied to refrigerant piping to Building 21's 5th floor TR A516 note; unique instance."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#37,ACCU 21-A422,plan,false,"Third of the three stacked boxed ACCU callouts, tied to note referencing Building 21's 4th floor TR A422."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#37,ACCU 21-A516,plan,false,"Second of the three stacked boxed ACCU callouts, same leader cluster as 21-A318/21-A422."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#38,AC 2-5A119,plan,false,"Small boxed 'AC' callout with unique suffix 2-5A119 near the surgical/director suite area, leader to refrigerant piping up note; unique instance air conditioning unit tag (suffix matches adjacent room 5A119, which is also separately labeled as a room name elsewhere on the sheet)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#38,ACCU 1-B317A,plan,false,"Boxed ACCU callout on the right side of the Bldg 2 5th floor plan near the roof area, leader to refrigerant piping down note (this is the Building 1 unit referenced by note on page 37); unique instance."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#38,ACCU 1-B418,plan,false,"Second boxed ACCU callout directly below 1-B317A, same leader cluster/piping run; unique instance."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#39,ACCU-2-5A119,plan,false,"Air-cooled condensing unit on an octagon glyph with a leader line to the refrigerant-piping note ('REFRIGERANT PIPING DOWN. SEE SHEET 2-M-150 FOR CONTINUATION'), Bldg.2 6th-floor mechanical plan. Unique instance mark. Confirmed by rendering + textSpans ('ACCU' x0=2775.4,y0=2249.5 and '2-5A119' below it)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#40,AC-2-7A137,plan,false,"Indoor split A/C unit, hexagon glyph, leader line into room TR 7A137 (near Group Room/Waiting Room). Unique instance mark. Confirmed by crop/render; the nearby circled '1 / 2-M-270' is a detail/section reference bubble, not a tag, and excluded."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#40,ACCU-2-7A137,plan,false,"Outdoor condensing unit paired with the AC-2-7A137 indoor unit (same room-based suffix), separate octagon glyph near the corridor outside Psychiatric Exam/Treat 7A120. Unique instance mark. Confirmed by crop/render."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#40,ACCU-2-8B101,plan,false,"Outdoor condensing unit on an octagon glyph near the west stair, with leader to refrigerant piping note 'PIPING UP. SEE SHEET 2-M-180 FOR CONTINUATION'. Unique instance mark. Confirmed by crop/render."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#41,AC-2-8B101,plan,false,"Split A/C unit, hexagon glyph with leader into room 'TR 8B101' near the passenger-elevator lobby; fed by the 'REFRIGERANT PIPING DOWN' note on the west side. Unique instance mark. Confirmed by crop/render (see AC 2-8B101 octagon symbol above TR 8B101 room box)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#42,CRAC-A1,plan,false,"Computer Room Air Conditioner unit tag 'A1', drawn inside a hexagon equipment glyph on the plan. Appears twice on this sheet: as '(D)CRAC / A1' in the demolition floor plan (view 1, keynote 3 - unit to be disconnected/removed) and as '(N)CRAC / A1' in the construction floor plan (view 2, keynote 4 - new replacement unit in same location). Same instance/location tag across the demo->new phase pairing; listed once."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#42,CRAC-A2,plan,false,"CRAC unit tag 'A2' in hexagon glyph. Appears as '(D)CRAC / A2' (demolition view) and '(N)CRAC / A2' (construction view), same location/instance across phases."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#42,CRAC-B1,plan,false,"CRAC unit tag 'B1' in hexagon glyph. Appears as '(D)CRAC / B1' (demolition view) and '(N)CRAC / B1' (construction view), same location/instance across phases."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#42,CRAC-B2,plan,false,"CRAC unit tag 'B2' in hexagon glyph. Appears as '(D)CRAC / B2' (demolition view) and '(N)CRAC / B2' (construction view), same location/instance across phases."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#43,DC-A,plan,false,"Dry cooler, octagon equipment glyph with leader; drawn as '(N)DC / A' on the '4TH FLOOR ROOF - CONSTRUCTION' plan and as '(D)DC / A' (existing, to be demolished) on the '4TH FLOOR ROOF - DEMOLITION' plan below it — same physical unit/location shown across the two lifecycle views, counted once."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#43,DC-B,plan,false,"Same as DC-A but unit B: '(N)DC / B' on construction plan, '(D)DC / B' on demolition plan."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#43,ET-A,plan,false,"New expansion tank, octagon glyph labeled '(N)ET / A', construction plan only ('NEW FLOOR-MOUNTED EXPANSION TANKS TO BE PROVIDED AND RECONNECTED AT THE EXISTING LOCATION')."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#43,ET-B,plan,false,"New expansion tank B, octagon glyph labeled '(N)ET / B', construction plan only."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#43,P-A,plan,false,"New pump, octagon glyph labeled '(N)P / A' on the construction (top) plan only, near the glycol drain collection area. No corresponding demolition-plan tag (existing pump removal is called out only via plain leader text 'EXISTING PUMP DISCONNECTS', not a discrete tag glyph)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#43,P-B,plan,false,"New pump B, octagon glyph labeled '(N)P / B', construction plan only."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#44,AC-2-B3B116A,plan,false,"Split A/C indoor unit, hexagon/octagon glyph with leader line reading 'AC' over '2-B3B116A' on the 'TR B3B116A - ROOM NEW CONSTRUCTION' plan (right side). Confirmed via image crop showing the glyph and leader pointing at the unit location. No corresponding tag on the left 'EXISTING CLINICAL INFO. SERVICE B3B116 - ROOM DEMOLITION' plan (existing equipment there is only referenced by plain leader notes, no tag glyph)."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#45,AC-2-B3A151A,plan,false,"Split A/C indoor unit, glyph with leader reading 'AC' over '2-B3A151A' on the 'TR B3A151A - ROOM NEW CONSTRUCTION' plan (right side), same pattern as page 44/46/48. Confirmed via textSpans coordinates. No tag on the left 'EXISTING OFFICE B3A151A - ROOM DEMOLITION' plan."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#46,AC-2-B2B105D,plan,false,"Split A/C indoor unit, glyph with leader reading 'AC' over '2-B2B105D' on the 'TR B2B105D - ROOM NEW CONSTRUCTION' plan (right side), identical pattern to pages 44/45/48. Confirmed via textSpans coordinates."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#47,AC-2-B2A119A,plan,false,"Split A/C indoor unit, hexagon glyph with leader to the refrigerant-line stub (3/8"" RL, 5/8"" RS, (E)3/4"" CD) inside the 'TR B2A119A - ROOM NEW CONSTRUCTION' enlarged plan detail (right-hand view on the sheet). Unique instance mark. Confirmed by crop/render."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#48,AC-2-1B198,plan,false,"Split A/C indoor unit, glyph with leader reading 'AC' over '2-1B198' on the 'TR 1B198 - ROOM NEW CONSTRUCTION' plan (right side), identical pattern to pages 44/45/46. Confirmed via textSpans coordinates."
032_PA_Construct_EHRM_Infrastructure_Upgrades.pdf#49,2-1A183A,plan,false,"AC (outdoor condensing unit) hexagon symbol with leader, labeled '2-1A183A' below the room 'TR 1A183A' on the new-construction half of the sheet; unique instance mark."
