sheet,tag,role,in_table,note
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#4,HWP-2,schematic,false,M-508 P&ID pump symbol
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#7,DOAS 3,schematic,false,M-511 DOAS 3 P&ID box label
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,B-1,schedule,true,M-601 Boiler Schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,CH-1,schedule,true,M-601 Air-Cooled Chiller Schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DOAS-1,schedule,true,M-601 Dedicated Outside Air System Schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DOAS-2,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,DOAS-3,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EF-1,schedule,true,M-601 Exhaust Fan Schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EF-2,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,EF-3,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 1-1,schedule,true,M-601 Chilled Water Fan Coil Unit Schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 1-2,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 2-10,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 2-11,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 2-12,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 2-2,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 2-3,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 2-4,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 2-5,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 2-6,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 2-7,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCC 2-9,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 1-3,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 1-4,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 1-5,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 1-6,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 1-7,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 1-8,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 1-9,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 2-1,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 2-13,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 2-14,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,FCU 2-8,schedule,true,M-601 schedule row
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,UH-1,schedule,true,M-601 Unit Heater Schedule row (combined row 'UH-1 & UH-2')
028_TX_Renovation_of_Building_615_Final_Design_Plans.pdf#9,UH-2,schedule,true,M-601 Unit Heater Schedule row (combined row 'UH-1 & UH-2')
