sheet,tag,role,in_table,note
01_NY_VA_Northport_Dialysis_100CD.pdf#135,15CD,plan,false,"Candela rating printed directly beneath a fire-alarm horn/strobe glyph (visually confirmed via crop) on the third-floor fire-alarm plan; the same '15cd' label recurs on multiple distinct physical strobe/horn devices around the floor (e.g. near Staff Restroom, Clean Supply Storage, Station 8/9 area, Bariatric Restroom, Stations 5/6) -- a repeatable type mark, listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#135,30CD,plan,false,Candela rating printed directly beneath a fire-alarm horn/strobe glyph at the north wall of the Equipment Storage/Repair Room (visually confirmed: strobe square + horn triangle glyph with '30cd' text under it). Repeatable type mark for a higher-output notification device.
01_NY_VA_Northport_Dialysis_100CD.pdf#135,75CD,plan,false,"Candela rating printed beneath fire-alarm horn/strobe glyphs near Nurse Station and near Station 5/Medication Prep corridor -- repeatable type mark, appears twice on this sheet, listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#137,15CD,plan,false,"Candela rating beside a fire-alarm horn/strobe glyph, visually confirmed via crop next to room A345 ('DIALYSIS SUPPLIES'): strobe/horn icon with '15cd' printed to its right. The same literal label recurs 3 times across the sheet's two partial plans (Phase 2A view near Dialysis Supplies; Phase 3 view near Signal Closet A347 and again near the IT Room/restroom area) -- repeatable type mark, listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#138,AHU-1,plan,false,"Unique instance mark: underlined 'AHU-1' text sits centered inside a drawn rectangle equipment box on the roof/penthouse plan, with a centerline through it — a real air handling unit. Verified by zoomed crop of the glyph and exact textSpans match."
01_NY_VA_Northport_Dialysis_100CD.pdf#138,EX CMCCP-C1,plan,false,"Unique instance mark: leader line to the lower half of the same drawn equipment box, a second (existing) control-panel pair labeled CMCCP."
01_NY_VA_Northport_Dialysis_100CD.pdf#138,EX CMCCP-C2,plan,false,"Unique instance mark, paired with EX CMCCP-C1: second leader line to the same lower equipment box segment."
01_NY_VA_Northport_Dialysis_100CD.pdf#138,EX NMCCP-C1,plan,false,"Unique instance mark: leader line from this label points to one of two vertical boxes drawn on the roof near gridline 6/column area, representing an existing mass-notification/fire-alarm control panel enclosure ('EX' = existing). Verified by zoomed crop showing the leader-line callout to the equipment glyph and exact textSpans match."
01_NY_VA_Northport_Dialysis_100CD.pdf#138,EX NMCCP-C2,plan,false,"Unique instance mark, paired with EX NMCCP-C1: separate leader line to the second half of the same drawn equipment box (top pair of two leader-labeled panels)."
01_NY_VA_Northport_Dialysis_100CD.pdf#151,CO,plan,false,"Cleanout symbol label. Appears ~14 times across the sheet (e.g. x0=2332.6/y0=460.4, x0=1011.8/y0=1061.7, x0=2912.4/y0=1459.2, x0=1729.4/y0=2261.4, x0=920.4/y0=3304.9, x0=2012.6/y0=3558.5, etc.), each time as a standalone boxed label sitting directly above/beside a drawn wall-cleanout glyph (small rectangular/cross-hatched symbol on the pipe riser). Same literal tag legitimately labels many distinct physical cleanouts of the same type -> repeatable type mark, listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#151,P-103,plan,false,"Underlined fixture label (x0=2791,y0=871.8) sitting directly beside a drawn toilet/water-closet-shaped oval glyph near the equipment-storage/IT-room area; a circled keynote '1' (general note 1: 'MODIFY EXISTING ROUGH-IN AS REQUIRED TO ACCOMMODATE NEW FIXTURES') points at the same fixture. Treated as a unique existing-fixture identifier (one specific physical fixture)."
01_NY_VA_Northport_Dialysis_100CD.pdf#151,P-414,plan,false,"Underlined fixture label (x0=2814.2,y0=931.1) directly beside a drawn rectangular lavatory/sink-with-faucet glyph immediately below P-103, same keynote-1 leader. Unique existing-fixture identifier, distinct physical unit from P-103."
01_NY_VA_Northport_Dialysis_100CD.pdf#20,Di,plan,false,"Inverted-triangle 'Dialysis Box' symbol, cross-checked against the sheet's LEGEND table which explicitly defines the triangle-with-'Di' glyph as 'DIALYSIS BOX'. Drawn twice on the actual plan inside the DIALYSIS CHASE room at the top of the sheet (~pt 2490,557 and 2679,557); the legend itself also shows one instance of the symbol as a table row (that occurrence is in_table=true but is not counted separately here). Repeatable plumbing/electrical equipment type mark; listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#20,FD,plan,false,"Floor drain symbol (drain box with slope arrows converging on it) drawn twice: once near the Signal Closet/Water Treatment corridor (~pt 3028,1323) and once in the Dialysis Supplies room sink area (~pt 3823,1959). Confirmed by zoomed crop showing the actual floor-drain glyph with 'FD' label; not listed in the sheet's own LEGEND box (legend only covers pressure-room symbols, Dialysis Box, curtain track, sink, eyewash station, fire extinguishers). Repeatable plumbing-fixture type mark; listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#21,RB-1,detail,false,"Leader-line callout labeling an existing baseboard radiator unit along the base of the wall, drawn in interior elevation detail (4) 'OFFICE #A4-67' on sheet A105. Confirmed visually (crop) and in textSpans at x0=3894.7,y0=1318.9, next to 'EXISTING RADIATOR' text in the adjacent detail (5)."
01_NY_VA_Northport_Dialysis_100CD.pdf#6,P-1,plan,false,"Found on the ROOF & PENTHOUSE PLAN - PHASE 1 CONSTRUCTION view, near Stair #1: a leader line labeled 'P-1' (underlined) points to a small pump/valve assembly symbol with piping drawn on the roof. Confirmed as a unique equipment instance mark (a roof-mounted pump), not a keynote or room number. Also confirmed against textSpans: 'P-1' appears at x0=4553, y0=3420.6 (triplicated identical entries in the raw span dump, evidently a rendering/duplication artifact of the same single label, not three separate tags)."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,D-1,plan,false,"Repeatable supply diffuser schedule mark, boxed with duct size and CFM (e.g. 6ø/D-1/100,125,150,175), drawn on multiple diffuser symbols across the sheet; listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,D-2,plan,false,"Repeatable supply diffuser schedule mark (e.g. 8ø/D-2/160,165,175,180), drawn on multiple diffuser symbols; listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,D-3,plan,false,"Diffuser schedule mark (10ø/D-3/320) near Nourishment Station A367; single occurrence on this sheet but a repeatable type mark, listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,D-4,plan,false,"Diffuser schedule mark (12ø/D-4/340) near Staff Lounge/Lockers A352; single occurrence, repeatable type mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,D-7,plan,false,"Diffuser schedule mark (-/D-7/185) near lower-left corner (EX 5"" up area); single occurrence, repeatable type mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,R-2,plan,false,"Repeatable return-grille schedule mark (e.g. 6x6/R-2/60,80,100,150), drawn on multiple return grille symbols; listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,R-3,plan,false,"Return grille schedule mark (8x8/R-3/185,210), drawn on two grille symbols (Physician Workstation area, VAV-17 area); repeatable type mark, listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,R-4,plan,false,"Repeatable return-grille schedule mark (10x10/R-4/325,340,355), drawn on multiple return grille symbols; listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,SPSS-1,plan,false,"Boxed callout tag on a supply duct riser near Existing Electrical A361/Clean Linen Storage A368 (static-pressure-sensor-station style BAS device on the duct); unique instance mark, drawn like a distinct equipment box, not a room number."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,SPSS-2,plan,false,"Boxed callout tag on a supply duct riser (18x10 SA) near VAV-19/Housekeeping Aides Closet A358; unique instance mark, same style/family as SPSS-1."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-10,plan,false,"VAV terminal box drawn on plan near Nurse Manager A359, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-11,plan,false,"VAV terminal box drawn on plan near Physician Workstation A356, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-12,plan,false,"VAV terminal box drawn on plan near Admin Hallway A346, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-13,plan,false,"VAV terminal box drawn on plan near Dialysis Technician Workstation A354, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-14,plan,false,"VAV terminal box drawn on plan near Team Room A353, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-15,plan,false,"VAV terminal box drawn on plan near Telephone Closet A348, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-17,plan,false,"VAV terminal box drawn on plan near Dialysis Supplies A345 / Existing Social Worker A362A, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-18,plan,false,"VAV terminal box drawn on plan near Housekeeping Aides Closet area, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-19,plan,false,"VAV terminal box drawn on plan near Housekeeping Aides Closet A358, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-23,plan,false,"VAV terminal box drawn on plan near Nourishment Station / Nurse Station A360D, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-25,plan,false,"VAV terminal box drawn on plan near Nurse Manager A359, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#73,VAV-9,plan,false,"VAV terminal box drawn on plan near Staff Lounge/Lockers A352, unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#74,R-2,plan,false,"Stacked schedule-style callout box '6x6 / R-2 / 70' drawn directly on the plan next to the exhaust/return register symbol in Staff Restroom A343 (size / type mark / CFM). R-2 is the repeatable register-type mark, listed once."
01_NY_VA_Northport_Dialysis_100CD.pdf#74,SPSS-1,plan,false,"Boxed callout on a duct riser (EX 16x10) near Clean Supply Storage A363 / physician workstation area, next to a duct-mounted device symbol. Space/differential Pressure Sensor Station (BAS controls device) for an isolation-monitored room; each SPSS-n is a distinct physical device, so treated as a unique instance mark."
01_NY_VA_Northport_Dialysis_100CD.pdf#74,SPSS-2,plan,false,"Boxed callout on a duct riser (EX 18x10) near Physician Workstation/Exam Room area, next to a duct-mounted device symbol. Same family as SPSS-1; unique instance mark (different physical device)."
01_NY_VA_Northport_Dialysis_100CD.pdf#98,CL3-A,plan,false,"Electrical panel, hatched box symbol with leader labeled 'PANEL CL3-A'."
01_NY_VA_Northport_Dialysis_100CD.pdf#98,CL3-A2,plan,false,"Electrical panel, hatched box symbol with leader labeled 'PANEL CL3-A2'; referenced by circuit call-outs like '33(CL3-A2)', '19(CL3-A2)'."
01_NY_VA_Northport_Dialysis_100CD.pdf#98,NL3-A,plan,false,"Electrical panel, hatched box symbol with leader labeled 'PANEL NL3-A', adjacent to PANEL NL3-A2/CL3-A/CL3-A2 group."
01_NY_VA_Northport_Dialysis_100CD.pdf#98,NL3-A2,plan,false,"Electrical panel, hatched box symbol with leader labeled 'PANEL NL3-A2', located near Staff Restroom A362 on sheet E203.1. Also the panel referenced throughout the sheet by circuit call-outs like '35(NL3-A2)', '37(NL3-A2)', etc."
01_NY_VA_Northport_Dialysis_100CD.pdf#99,EX PANEL CL3-A,plan,false,"Existing electrical panel with hatched panel symbol, same Electrical room cluster."
01_NY_VA_Northport_Dialysis_100CD.pdf#99,EX PANEL CL3-A2,plan,false,"Existing electrical panel with hatched panel symbol, same Electrical room cluster."
01_NY_VA_Northport_Dialysis_100CD.pdf#99,EX PANEL NL3-A,plan,false,"Existing electrical panel with hatched panel symbol, same Electrical room cluster as NL3-A2/CL3-A/CL3-A2."
01_NY_VA_Northport_Dialysis_100CD.pdf#99,EX PANEL NL3-A2,plan,false,"Existing electrical panel shown with hatched panel symbol and leader line in the Electrical room (near room A361), on PARTIAL THIRD FLOOR PLAN - POWER - PHASE 2 (E203.2). Unique physical panel."
