sheet,tag,role,in_table,note
27_WA_ColvilleTribes_Hatchery_Lab.pdf#1,UH-03,plan,false,"Unit heater, boxed callout, unique instance"
27_WA_ColvilleTribes_Hatchery_Lab.pdf#1,UH-04,plan,false,"Unit heater, boxed callout, unique instance"
27_WA_ColvilleTribes_Hatchery_Lab.pdf#1,UH-05,plan,false,"Unit heater, boxed callout, unique instance"
27_WA_ColvilleTribes_Hatchery_Lab.pdf#1,UH-06,plan,false,"Unit heater, boxed callout, unique instance"
27_WA_ColvilleTribes_Hatchery_Lab.pdf#1,UH-07,plan,false,"Unit heater, boxed callout, unique instance"
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,15D-1,plan,false,"Level float alarm/switch type mark on the two large rearing tanks, bubble marked 'TYP.'; repeatable type tag, listed once."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,5D-1,plan,false,"Level float alarm/switch type mark on small-tank overflow piping, bubble marked 'TYP.' (typical for all 4 tank groups per Sheet Note 5); repeatable type tag, listed once."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,BS-1,plan,false,"Boxed inline device (strainer/screen type symbol) on pump discharge piping, unique, only occurrence on sheet."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,CONTROL PANEL 1,plan,false,Electrical control panel enclosure (labeled 'CONTROL' / 'PANEL 1' across two lines) with keynote bubble '4' beside it; unique.
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,CONTROL PANEL 2,plan,false,"Electrical control panel enclosure, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,CP-1,plan,false,"Circulation pump, boxed tag with impeller-style icon, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,CP-2,plan,false,"Circulation pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,CU-1,plan,false,"Condensing unit, triangle/box symbol at top of plan, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,DPIT-117,plan,false,"Differential pressure indicating transmitter, ISA bubble, unique, only occurrence."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,DWH-1,plan,false,"Domestic water heater, circle symbol, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,EF-1,plan,false,"Exhaust fan, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,EF-2,plan,false,"Exhaust fan, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,EF-3,plan,false,"Exhaust fan, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,EP-1,plan,false,"Effluent/sump pump, gear-shaped symbol, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,EP-2,plan,false,"Effluent/sump pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,EP-3,plan,false,"Pump symbol, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,EP-4,plan,false,"Pump symbol, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,ERV-1,plan,false,"Energy recovery ventilator, circle symbol, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,FACP,plan,false,"Fire alarm control panel, boxed with F symbol near Control Panel 1 room, only occurrence, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,FCU-1,plan,false,"Fan coil unit, boxed tag, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,FIT-143,plan,false,"Flow indicating transmitter, unique loop."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,FIT-145,plan,false,"Flow indicating transmitter, unique loop."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,FTR-1,plan,false,"Boxed device on piping (finned-tube radiator or filter unit), unique, only occurrence."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,HWP-1,plan,false,"Hatchery/hot water pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,HWP-2,plan,false,"Hatchery/hot water pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,HWP-3,plan,false,"Hatchery/hot water pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,HWP-4,plan,false,"Hatchery/hot water pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,HWP-5,plan,false,"Hatchery/hot water pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,HWP-6,plan,false,"Hatchery/hot water pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,LCV-135,plan,false,"Level control valve, ISA bubble, unique, only occurrence."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,LV-1,plan,false,"Louver, boxed tag with fan symbol, unique instance (distinct from LV-2/LV-3)."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,LV-2,plan,false,"Louver, unique instance."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,LV-3,plan,false,"Louver, unique instance."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,M1,plan,false,"Panelboard M1 itself (box labeled 'M1', distinct from the M1-## circuit references elsewhere), unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,MDP,plan,false,"Main distribution panel, hatched box symbol, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,PIT-113,plan,false,"Pressure indicating transmitter, ISA bubble (PIT/113), unique loop."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,PIT-114,plan,false,"Pressure indicating transmitter, unique loop."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,PIT-115,plan,false,"Pressure indicating transmitter, unique loop."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,PIT-116,plan,false,"Pressure indicating transmitter, unique loop."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,PIT-221,plan,false,"Pressure indicating transmitter, unique loop."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,PIT-222,plan,false,"Pressure indicating transmitter, unique loop."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,T1,plan,false,"Transformer T1, boxed X-pattern symbol, unique, only occurrence."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,T2,plan,false,"Transformer type T2, identical triangle/circle symbol repeated 3 times near different circuits; repeatable type mark, listed once."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,TCV-105,plan,false,"Temperature control valve tag '105' appears at two distinct, well-separated plan locations (different tank rows) with the identical literal number; treated as one repeatable type mark."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,TCV-110A,plan,false,"Temperature control valve, ISA bubble, unique (paired with TCV-110B at same location, distinguished by suffix)."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,TCV-110B,plan,false,"Temperature control valve, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,TE-110,plan,false,"Temperature element, ISA bubble, unique, only occurrence."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,UH-1,plan,false,"Unit heater, circle symbol, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,UH-2,plan,false,"Unit heater near Control Panel 2 room, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,UH-3,plan,false,"Unit heater, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,UH-4,plan,false,"Unit heater, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,UH-5,plan,false,"Unit heater, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,UH-6,plan,false,"Unit heater, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,UH-7,plan,false,"Unit heater, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,WSHP-1A,plan,false,"Water source heat pump, one of 5 boxed units in a row, each a distinct physical unit."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,WSHP-1B,plan,false,"Water source heat pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,WSHP-1C,plan,false,"Water source heat pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,WSHP-1D,plan,false,"Water source heat pump, unique."
27_WA_ColvilleTribes_Hatchery_Lab.pdf#32,WSHP-1E,plan,false,"Water source heat pump, unique."
